sensor1	sensor2	sensor3	sensor4	
30.3	-112.4	8.2	18.0	
25.4	-87.8	3.2	13.1	
-6.6	-70.6	-14.0	0.8	
-1.7	-31.2	-28.7	-6.6	
3.2	-48.4	-14.0	-21.4	
18.0	-9.1	-11.5	-23.8	
22.9	-21.4	8.2	-1.7	
35.2	37.7	13.1	10.6	
25.4	121.3	22.9	32.8	
22.9	101.6	42.6	32.8	
25.4	72.1	37.7	15.5	
42.6	113.9	3.2	-6.6	
45.1	94.3	3.2	-4.1	
40.1	101.6	-1.7	0.8	
52.4	109.0	13.1	-1.7	
57.4	145.9	37.7	3.2	
74.6	182.8	5.7	15.5	
67.2	148.4	-53.3	15.5	
74.6	148.4	-46.0	-4.1	
69.7	138.5	-43.5	5.7	
77.0	-1.7	-36.1	10.6	
32.8	-77.9	0.8	-9.1	
35.2	-122.2	25.4	-14.0	
25.4	-176.3	13.1	47.5	
15.5	-176.3	-6.6	59.8	
-9.1	-114.8	-9.1	27.8	
-14.0	-80.4	13.1	-18.9	
-26.3	-65.6	32.8	-16.4	
-11.5	-28.7	50.0	-28.7	
0.8	18.0	40.1	-1.7	
25.4	35.2	27.8	0.8	
50.0	32.8	-1.7	-9.1	
59.8	42.6	3.2	-9.1	
64.7	42.6	40.1	-11.5	
69.7	22.9	57.4	-11.5	
59.8	3.2	50.0	-4.1	
37.7	5.7	42.6	5.7	
27.8	-28.7	35.2	8.2	
30.3	-33.7	22.9	5.7	
22.9	-31.2	20.5	3.2	
42.6	-11.5	27.8	-1.7	
30.3	-9.1	15.5	-4.1	
40.1	5.7	20.5	5.7	
47.5	-1.7	5.7	0.8	
22.9	10.6	-33.7	0.8	
-11.5	42.6	-50.9	5.7	
-31.2	57.4	-68.1	5.7	
-26.3	32.8	-41.0	3.2	
-21.4	42.6	-1.7	22.9	
-1.7	50.0	8.2	13.1	
35.2	37.7	13.1	3.2	
94.3	3.2	22.9	-16.4	
116.4	10.6	27.8	-1.7	
99.2	-4.1	25.4	-1.7	
79.5	-4.1	32.8	8.2	
57.4	22.9	20.5	-1.7	
42.6	40.1	5.7	-1.7	
35.2	45.1	8.2	8.2	
35.2	45.1	3.2	3.2	
32.8	37.7	-4.1	0.8	
30.3	40.1	-11.5	10.6	
47.5	77.0	-21.4	0.8	
54.9	106.6	-36.1	8.2	
47.5	84.4	-28.7	3.2	
45.1	54.9	-28.7	0.8	
30.3	54.9	-31.2	0.8	
27.8	62.3	-16.4	8.2	
30.3	45.1	8.2	-1.7	
35.2	22.9	35.2	0.8	
27.8	25.4	37.7	5.7	
32.8	35.2	45.1	5.7	
25.4	45.1	25.4	3.2	
13.1	52.4	20.5	5.7	
5.7	27.8	27.8	13.1	
27.8	22.9	22.9	22.9	
52.4	37.7	18.0	22.9	
64.7	20.5	0.8	20.5	
79.5	13.1	-18.9	18.0	
101.6	-1.7	-26.3	20.5	
104.1	-4.1	-6.6	13.1	
113.9	-4.1	-28.7	-9.1	
91.8	13.1	-36.1	-11.5	
54.9	13.1	-31.2	-23.8	
45.1	20.5	-16.4	-16.4	
15.5	30.3	3.2	-26.3	
3.2	22.9	5.7	-6.6	
0.8	35.2	0.8	-1.7	
8.2	27.8	-1.7	5.7	
-6.6	35.2	-1.7	10.6	
-11.5	32.8	5.7	18.0	
-6.6	50.0	5.7	13.1	
15.5	50.0	-14.0	5.7	
22.9	45.1	-11.5	8.2	
37.7	37.7	0.8	3.2	
47.5	42.6	13.1	3.2	
57.4	40.1	13.1	3.2	
72.1	57.4	27.8	3.2	
54.9	57.4	8.2	5.7	
37.7	45.1	-9.1	5.7	
20.5	45.1	-9.1	13.1	
25.4	40.1	5.7	3.2	
27.8	27.8	13.1	0.8	
25.4	-11.5	-1.7	18.0	
30.3	-4.1	32.8	13.1	
52.4	0.8	42.6	18.0	
59.8	0.8	32.8	18.0	
67.2	3.2	18.0	15.5	
57.4	-4.1	0.8	20.5	
50.0	25.4	8.2	5.7	
25.4	35.2	10.6	-6.6	
-16.4	27.8	5.7	3.2	
-48.4	27.8	8.2	3.2	
-68.1	18.0	20.5	-4.1	
-41.0	-16.4	27.8	-6.6	
-26.3	-33.7	40.1	-4.1	
-9.1	-16.4	30.3	3.2	
10.6	-33.7	15.5	-4.1	
22.9	-26.3	3.2	0.8	
42.6	-18.9	5.7	5.7	
50.0	-18.9	0.8	13.1	
50.0	8.2	-4.1	0.8	
37.7	62.3	8.2	0.8	
27.8	121.3	15.5	8.2	
35.2	141.0	-1.7	10.6	
40.1	123.8	-23.8	8.2	
22.9	126.2	-43.5	8.2	
20.5	99.2	-28.7	5.7	
32.8	84.4	-23.8	15.5	
47.5	57.4	-23.8	8.2	
25.4	35.2	20.5	10.6	
18.0	50.0	37.7	5.7	
8.2	50.0	25.4	13.1	
10.6	54.9	47.5	10.6	
20.5	64.7	35.2	-6.6	
45.1	82.0	42.6	15.5	
62.3	96.7	47.5	15.5	
45.1	13.1	37.7	13.1	
25.4	-112.4	35.2	10.6	
20.5	-70.6	18.0	10.6	
22.9	-16.4	15.5	5.7	
25.4	15.5	8.2	15.5	
40.1	15.5	0.8	5.7	
57.4	15.5	-21.4	3.2	
37.7	22.9	-14.0	18.0	
25.4	15.5	0.8	20.5	
32.8	10.6	5.7	15.5	
45.1	15.5	8.2	13.1	
37.7	35.2	10.6	18.0	
5.7	35.2	-4.1	22.9	
18.0	25.4	0.8	5.7	
5.7	25.4	-16.4	13.1	
-1.7	13.1	-14.0	25.4	
-4.1	18.0	-9.1	13.1	
-9.1	20.5	-11.5	15.5	
5.7	30.3	-1.7	0.8	
18.0	8.2	-9.1	8.2	
22.9	-1.7	-4.1	0.8	
27.8	-21.4	8.2	5.7	
27.8	5.7	-1.7	10.6	
40.1	20.5	3.2	5.7	
27.8	32.8	18.0	8.2	
45.1	18.0	35.2	5.7	
40.1	22.9	20.5	-1.7	
25.4	15.5	27.8	-1.7	
15.5	22.9	35.2	-1.7	
25.4	116.4	25.4	3.2	
20.5	170.5	35.2	15.5	
-4.1	96.7	18.0	0.8	
-4.1	5.7	37.7	-1.7	
15.5	-36.1	42.6	0.8	
27.8	-92.7	27.8	-18.9	
79.5	18.0	35.2	-36.1	
77.0	30.3	40.1	-26.3	
67.2	40.1	47.5	-28.7	
67.2	163.1	40.1	35.2	
37.7	177.9	15.5	94.3	
18.0	219.7	8.2	96.7	
8.2	207.4	-11.5	52.4	
0.8	195.1	0.8	-4.1	
-4.1	77.0	-21.4	-11.5	
-11.5	-92.7	-28.7	-1.7	
5.7	-141.9	-1.7	0.8	
0.8	-92.7	-14.0	-4.1	
-4.1	-70.6	-21.4	-21.4	
-9.1	35.2	-46.0	-4.1	
3.2	170.5	-48.4	0.8	
10.6	69.7	5.7	8.2	
15.5	-28.7	27.8	27.8	
20.5	54.9	37.7	27.8	
15.5	79.5	47.5	0.8	
5.7	101.6	37.7	3.2	
27.8	141.0	35.2	0.8	
52.4	158.2	27.8	8.2	
59.8	74.6	30.3	8.2	
47.5	-82.9	42.6	-9.1	
86.9	-117.3	37.7	-4.1	
86.9	-87.8	40.1	0.8	
40.1	-186.2	20.5	-26.3	
-9.1	-304.3	15.5	-31.2	
-28.7	-203.4	-18.9	-31.2	
-33.7	-85.3	-38.6	-50.9	
-26.3	-28.7	-43.5	-41.0	
-38.6	-60.7	-31.2	-18.9	
-38.6	-70.6	-14.0	52.4	
-36.1	-48.4	-1.7	47.5	
-43.5	-4.1	-18.9	84.4	
-28.7	42.6	-11.5	207.4	
-11.5	54.9	-16.4	128.7	
13.1	27.8	-6.6	10.6	
32.8	-6.6	32.8	-53.3	
37.7	-1.7	42.6	-65.6	
52.4	13.1	47.5	-21.4	
54.9	35.2	50.0	-14.0	
57.4	10.6	35.2	-4.1	
35.2	-9.1	10.6	-11.5	
37.7	13.1	8.2	5.7	
37.7	32.8	10.6	-1.7	
35.2	59.8	3.2	-1.7	
30.3	104.1	-1.7	5.7	
40.1	79.5	3.2	5.7	
37.7	47.5	-18.9	5.7	
42.6	-6.6	-41.0	-1.7	
57.4	-16.4	-36.1	-11.5	
40.1	-46.0	5.7	-4.1	
32.8	-21.4	-4.1	-6.6	
37.7	22.9	-33.7	-1.7	
32.8	150.8	-16.4	3.2	
30.3	222.2	0.8	0.8	
25.4	175.4	-6.6	5.7	
5.7	64.7	10.6	-9.1	
8.2	3.2	27.8	-4.1	
0.8	-21.4	37.7	-6.6	
3.2	27.8	50.0	-14.0	
13.1	37.7	32.8	3.2	
5.7	74.6	30.3	18.0	
8.2	99.2	59.8	15.5	
10.6	8.2	40.1	3.2	
15.5	-11.5	52.4	22.9	
18.0	52.4	59.8	27.8	
27.8	123.8	37.7	25.4	
27.8	52.4	10.6	20.5	
40.1	-75.5	-6.6	13.1	
40.1	-38.6	-26.3	15.5	
50.0	-28.7	-60.7	8.2	
32.8	-33.7	-53.3	-4.1	
27.8	-26.3	-50.9	-1.7	
22.9	-21.4	-28.7	-4.1	
37.7	3.2	-16.4	-9.1	
37.7	27.8	-4.1	0.8	
40.1	109.0	-21.4	0.8	
67.2	113.9	-18.9	13.1	
57.4	13.1	-21.4	18.0	
52.4	10.6	5.7	22.9	
18.0	18.0	0.8	8.2	
-18.9	27.8	10.6	5.7	
-14.0	37.7	13.1	-1.7	
-14.0	20.5	25.4	5.7	
-6.6	-50.9	3.2	-4.1	
30.3	-80.4	-18.9	-1.7	
62.3	-164.0	-28.7	5.7	
86.9	-58.3	-31.2	-9.1	
84.4	77.0	-4.1	0.8	
54.9	67.2	-9.1	3.2	
32.8	37.7	-14.0	-9.1	
47.5	27.8	-6.6	-33.7	
37.7	84.4	-4.1	-14.0	
54.9	143.5	-36.1	3.2	
84.4	113.9	-36.1	-1.7	
96.7	52.4	-28.7	45.1	
79.5	67.2	-31.2	64.7	
86.9	54.9	-11.5	82.0	
77.0	42.6	10.6	27.8	
47.5	-55.8	8.2	-6.6	
25.4	-82.9	-1.7	-18.9	
13.1	-46.0	-6.6	0.8	
27.8	5.7	-4.1	20.5	
69.7	30.3	-4.1	22.9	
84.4	37.7	-6.6	15.5	
109.0	69.7	-4.1	0.8	
104.1	111.5	0.8	-9.1	
84.4	91.8	-9.1	3.2	
52.4	64.7	-23.8	3.2	
-6.6	72.1	-46.0	5.7	
-41.0	84.4	-48.4	-11.5	
-18.9	86.9	-65.6	-1.7	
18.0	5.7	-43.5	-4.1	
37.7	-90.2	-23.8	18.0	
37.7	-70.6	-4.1	15.5	
52.4	-33.7	15.5	15.5	
67.2	-4.1	18.0	18.0	
69.7	-55.8	20.5	10.6	
54.9	-31.2	13.1	5.7	
59.8	-43.5	27.8	5.7	
67.2	-11.5	27.8	-11.5	
57.4	50.0	25.4	0.8	
62.3	10.6	10.6	0.8	
54.9	8.2	22.9	-4.1	
72.1	47.5	25.4	5.7	
79.5	106.6	45.1	-1.7	
69.7	84.4	50.0	3.2	
59.8	104.1	57.4	-1.7	
72.1	192.7	64.7	25.4	
59.8	241.9	50.0	15.5	
50.0	303.4	50.0	27.8	
74.6	281.2	32.8	22.9	
106.6	185.3	0.8	3.2	
123.8	158.2	-33.7	-16.4	
123.8	72.1	-68.1	-14.0	
133.6	-173.9	-112.4	-9.1	
153.3	-186.2	-164.0	-9.1	
150.8	-213.2	-141.9	-9.1	
126.2	-210.8	-109.9	3.2	
91.8	-156.7	-82.9	3.2	
59.8	-77.9	-97.6	10.6	
47.5	-38.6	-80.4	0.8	
54.9	-46.0	-43.5	-6.6	
69.7	-46.0	0.8	-4.1	
72.1	-33.7	25.4	-4.1	
72.1	5.7	40.1	3.2	
57.4	5.7	50.0	8.2	
79.5	-4.1	27.8	8.2	
67.2	-9.1	20.5	27.8	
67.2	-9.1	13.1	25.4	
67.2	13.1	10.6	0.8	
91.8	20.5	0.8	0.8	
89.3	18.0	-4.1	8.2	
101.6	0.8	-9.1	8.2	
89.3	-1.7	-14.0	-9.1	
91.8	13.1	-4.1	-6.6	
101.6	18.0	-11.5	-4.1	
89.3	15.5	5.7	-14.0	
84.4	20.5	3.2	-16.4	
84.4	20.5	-11.5	-4.1	
82.0	13.1	8.2	-9.1	
74.6	18.0	5.7	18.0	
79.5	25.4	15.5	25.4	
84.4	27.8	27.8	27.8	
74.6	20.5	13.1	47.5	
84.4	25.4	8.2	40.1	
84.4	35.2	-4.1	27.8	
74.6	13.1	13.1	-1.7	
72.1	20.5	10.6	-28.7	
42.6	35.2	10.6	0.8	
54.9	15.5	13.1	10.6	
74.6	25.4	18.0	8.2	
74.6	25.4	8.2	13.1	
104.1	22.9	8.2	18.0	
128.7	37.7	5.7	3.2	
121.3	32.8	-9.1	13.1	
116.4	30.3	0.8	-4.1	
89.3	22.9	-1.7	-4.1	
86.9	25.4	-6.6	0.8	
77.0	20.5	0.8	3.2	
45.1	20.5	3.2	-4.1	
27.8	32.8	-14.0	0.8	
25.4	22.9	-9.1	-1.7	
18.0	27.8	-26.3	-1.7	
32.8	27.8	-28.7	3.2	
40.1	22.9	-23.8	-1.7	
50.0	35.2	-4.1	3.2	
45.1	27.8	0.8	-1.7	
47.5	25.4	8.2	-9.1	
42.6	45.1	25.4	3.2	
50.0	37.7	32.8	5.7	
64.7	45.1	18.0	0.8	
67.2	45.1	18.0	3.2	
57.4	45.1	22.9	-4.1	
45.1	42.6	25.4	-1.7	
32.8	52.4	18.0	-4.1	
30.3	54.9	22.9	0.8	
35.2	52.4	13.1	0.8	
35.2	35.2	25.4	8.2	
35.2	50.0	13.1	13.1	
37.7	30.3	20.5	20.5	
42.6	20.5	3.2	18.0	
54.9	40.1	5.7	15.5	
50.0	22.9	-1.7	8.2	
54.9	27.8	15.5	3.2	
79.5	42.6	30.3	8.2	
77.0	64.7	22.9	3.2	
64.7	82.0	15.5	10.6	
57.4	67.2	20.5	10.6	
62.3	50.0	-4.1	8.2	
54.9	35.2	-9.1	-4.1	
52.4	40.1	-21.4	-1.7	
50.0	45.1	0.8	-1.7	
57.4	37.7	-18.9	-9.1	
45.1	3.2	-9.1	0.8	
42.6	-16.4	0.8	-6.6	
42.6	-9.1	-6.6	-1.7	
42.6	-21.4	-9.1	-1.7	
50.0	0.8	-4.1	3.2	
45.1	37.7	-16.4	5.7	
27.8	0.8	5.7	3.2	
40.1	-6.6	3.2	8.2	
25.4	84.4	5.7	3.2	
22.9	47.5	-9.1	8.2	
37.7	-55.8	-6.6	10.6	
54.9	-58.3	0.8	-1.7	
89.3	-48.4	-1.7	8.2	
91.8	-14.0	5.7	5.7	
104.1	-21.4	18.0	0.8	
89.3	-82.9	18.0	-4.1	
64.7	-102.5	3.2	-14.0	
45.1	-146.8	8.2	-1.7	
47.5	-92.7	10.6	10.6	
50.0	-80.4	13.1	15.5	
52.4	-50.9	0.8	-4.1	
15.5	-16.4	30.3	-6.6	
-9.1	47.5	54.9	-9.1	
-1.7	123.8	77.0	-16.4	
-9.1	136.1	86.9	-11.5	
10.6	175.4	82.0	20.5	
18.0	214.8	62.3	57.4	
27.8	261.5	35.2	32.8	
40.1	200.0	5.7	32.8	
42.6	50.0	-11.5	3.2	
50.0	-53.3	-31.2	-21.4	
47.5	-105.0	-38.6	-4.1	
52.4	-87.8	-70.6	22.9	
50.0	-109.9	-95.2	22.9	
35.2	-65.6	-97.6	27.8	
22.9	-21.4	-137.0	20.5	
3.2	42.6	-100.1	15.5	
-26.3	69.7	-60.7	18.0	
-36.1	101.6	-9.1	3.2	
-14.0	106.6	42.6	-1.7	
8.2	94.3	74.6	-6.6	
25.4	67.2	109.0	-11.5	
42.6	32.8	106.6	-9.1	
37.7	-23.8	104.1	-1.7	
64.7	0.8	99.2	0.8	
64.7	74.6	77.0	15.5	
50.0	20.5	47.5	10.6	
52.4	-31.2	45.1	-38.6	
54.9	-16.4	32.8	-9.1	
42.6	13.1	22.9	-6.6	
13.1	-28.7	25.4	-4.1	
3.2	-55.8	-18.9	20.5	
-18.9	-11.5	-60.7	94.3	
-31.2	94.3	-77.9	47.5	
-36.1	104.1	-68.1	42.6	
-14.0	104.1	-68.1	37.7	
8.2	173.0	-68.1	-31.2	
25.4	234.5	-46.0	-53.3	
67.2	229.6	-36.1	-6.6	
32.8	148.4	-14.0	0.8	
32.8	96.7	-11.5	20.5	
18.0	37.7	-23.8	-9.1	
-4.1	0.8	-23.8	3.2	
5.7	20.5	-31.2	-4.1	
3.2	-16.4	-9.1	-4.1	
25.4	-82.9	-11.5	-6.6	
8.2	-90.2	3.2	3.2	
-16.4	-92.7	13.1	8.2	
-26.3	-33.7	32.8	0.8	
-18.9	18.0	20.5	0.8	
-4.1	59.8	-18.9	8.2	
40.1	22.9	-50.9	0.8	
74.6	-122.2	-48.4	-6.6	
94.3	-171.4	-21.4	0.8	
123.8	-114.8	8.2	5.7	
133.6	-28.7	27.8	0.8	
96.7	79.5	30.3	-1.7	
101.6	165.6	22.9	-4.1	
79.5	69.7	18.0	8.2	
50.0	94.3	10.6	0.8	
32.8	94.3	-1.7	18.0	
22.9	118.9	-16.4	15.5	
13.1	86.9	-23.8	15.5	
-9.1	72.1	-41.0	18.0	
-11.5	-16.4	-46.0	8.2	
-16.4	-77.9	-31.2	5.7	
-9.1	-43.5	-23.8	10.6	
15.5	-18.9	-23.8	-1.7	
45.1	40.1	-28.7	8.2	
40.1	89.3	-28.7	13.1	
62.3	86.9	27.8	5.7	
52.4	94.3	27.8	3.2	
27.8	116.4	5.7	8.2	
37.7	15.5	-6.6	8.2	
37.7	0.8	-26.3	8.2	
32.8	15.5	-14.0	18.0	
25.4	40.1	-28.7	20.5	
15.5	-31.2	-48.4	20.5	
47.5	-11.5	-90.2	5.7	
57.4	-60.7	-58.3	-4.1	
91.8	-33.7	-28.7	-1.7	
94.3	67.2	-11.5	-1.7	
104.1	77.0	32.8	-1.7	
104.1	131.2	62.3	5.7	
104.1	143.5	77.0	-4.1	
111.5	109.0	72.1	8.2	
86.9	52.4	59.8	18.0	
79.5	18.0	50.0	22.9	
72.1	0.8	30.3	8.2	
57.4	32.8	22.9	8.2	
45.1	37.7	-1.7	-1.7	
54.9	-4.1	-16.4	-1.7	
45.1	-36.1	-43.5	5.7	
47.5	-23.8	-50.9	3.2	
62.3	-14.0	-46.0	3.2	
62.3	-1.7	-31.2	0.8	
45.1	-14.0	-28.7	0.8	
42.6	-21.4	-43.5	13.1	
62.3	-4.1	-6.6	20.5	
67.2	0.8	-43.5	8.2	
62.3	40.1	-60.7	8.2	
69.7	54.9	-70.6	0.8	
57.4	47.5	-87.8	0.8	
52.4	50.0	-97.6	5.7	
50.0	79.5	-90.2	3.2	
47.5	57.4	-65.6	13.1	
35.2	64.7	-46.0	13.1	
54.9	104.1	-16.4	22.9	
52.4	131.2	45.1	5.7	
77.0	91.8	40.1	5.7	
99.2	77.0	42.6	5.7	
136.1	79.5	42.6	8.2	
113.9	111.5	27.8	5.7	
99.2	86.9	47.5	8.2	
77.0	91.8	35.2	-1.7	
89.3	67.2	18.0	5.7	
59.8	0.8	8.2	8.2	
30.3	15.5	5.7	5.7	
5.7	-26.3	-16.4	-4.1	
-4.1	-102.5	-9.1	0.8	
-14.0	-65.6	-11.5	3.2	
-21.4	-124.7	0.8	-18.9	
-9.1	-70.6	5.7	-4.1	
0.8	15.5	-48.4	0.8	
13.1	25.4	-90.2	-11.5	
47.5	62.3	-87.8	-4.1	
57.4	52.4	-58.3	5.7	
47.5	32.8	-21.4	15.5	
50.0	148.4	8.2	15.5	
54.9	209.9	18.0	13.1	
40.1	22.9	-4.1	13.1	
52.4	-173.9	-26.3	13.1	
47.5	-134.5	-11.5	8.2	
50.0	-109.9	-14.0	5.7	
35.2	118.9	3.2	-9.1	
8.2	94.3	8.2	3.2	
-18.9	79.5	30.3	-4.1	
-31.2	67.2	35.2	-16.4	
-38.6	138.5	30.3	-4.1	
-33.7	163.1	27.8	-9.1	
0.8	116.4	22.9	-14.0	
18.0	128.7	3.2	8.2	
67.2	-16.4	-26.3	0.8	
67.2	-146.8	-55.8	5.7	
111.5	-134.5	-92.7	0.8	
109.0	-85.3	-68.1	0.8	
126.2	-6.6	-18.9	3.2	
96.7	8.2	-11.5	8.2	
57.4	-41.0	-9.1	8.2	
67.2	40.1	25.4	3.2	
69.7	74.6	30.3	0.8	
25.4	64.7	18.0	-6.6	
-1.7	5.7	37.7	-1.7	
-16.4	18.0	37.7	5.7	
-53.3	-38.6	37.7	13.1	
-68.1	-60.7	20.5	-1.7	
-50.9	-33.7	13.1	-9.1	
-21.4	30.3	27.8	-18.9	
3.2	123.8	22.9	-11.5	
-23.8	123.8	18.0	15.5	
-28.7	57.4	15.5	42.6	
-26.3	40.1	15.5	5.7	
-16.4	91.8	20.5	-21.4	
-11.5	136.1	22.9	15.5	
3.2	131.2	10.6	25.4	
35.2	69.7	-6.6	0.8	
74.6	111.5	-4.1	18.0	
99.2	160.7	3.2	27.8	
91.8	153.3	0.8	35.2	
72.1	67.2	18.0	-6.6	
45.1	-169.0	22.9	3.2	
27.8	-80.4	13.1	-1.7	
35.2	18.0	20.5	-14.0	
22.9	82.0	18.0	10.6	
-18.9	77.0	13.1	30.3	
-23.8	40.1	18.0	42.6	
-23.8	-63.2	27.8	-9.1	
-14.0	-50.9	18.0	-11.5	
-1.7	-75.5	18.0	-31.2	
0.8	-92.7	-1.7	-38.6	
20.5	-53.3	-9.1	15.5	
52.4	3.2	-1.7	37.7	
59.8	42.6	-9.1	-14.0	
82.0	27.8	10.6	3.2	
86.9	30.3	20.5	32.8	
69.7	27.8	40.1	136.1	
69.7	94.3	50.0	77.0	
62.3	113.9	37.7	-14.0	
67.2	113.9	50.0	-48.4	
59.8	77.0	50.0	-23.8	
30.3	32.8	69.7	-6.6	
40.1	-55.8	67.2	10.6	
3.2	-48.4	74.6	-11.5	
25.4	40.1	72.1	-16.4	
50.0	86.9	72.1	0.8	
32.8	72.1	57.4	0.8	
32.8	47.5	20.5	-1.7	
32.8	104.1	15.5	8.2	
13.1	136.1	-26.3	5.7	
15.5	64.7	-21.4	-4.1	
8.2	-46.0	0.8	-16.4	
3.2	-9.1	-1.7	-4.1	
30.3	91.8	13.1	0.8	
32.8	113.9	5.7	-6.6	
45.1	126.2	-41.0	-1.7	
77.0	106.6	-11.5	0.8	
82.0	123.8	18.0	8.2	
72.1	207.4	13.1	-6.6	
50.0	352.6	3.2	3.2	
37.7	241.9	15.5	-6.6	
50.0	118.9	22.9	3.2	
40.1	165.6	3.2	0.8	
45.1	104.1	5.7	18.0	
18.0	-245.2	15.5	10.6	
-1.7	-314.1	5.7	10.6	
-31.2	-269.8	-21.4	8.2	
-36.1	-114.8	-6.6	10.6	
-23.8	-107.5	-4.1	8.2	
-21.4	-92.7	-14.0	5.7	
0.8	-38.6	-18.9	5.7	
54.9	-46.0	0.8	0.8	
99.2	-100.1	27.8	5.7	
126.2	-77.9	62.3	-21.4	
111.5	-73.0	59.8	-9.1	
74.6	-77.9	50.0	-6.6	
59.8	32.8	54.9	-4.1	
52.4	148.4	57.4	27.8	
20.5	212.3	47.5	67.2	
8.2	264.0	42.6	59.8	
-23.8	227.1	45.1	20.5	
-55.8	229.6	47.5	5.7	
-65.6	168.1	37.7	-23.8	
-87.8	27.8	52.4	-46.0	
-80.4	-151.7	37.7	-60.7	
-18.9	-46.0	20.5	22.9	
67.2	-1.7	8.2	77.0	
133.6	-109.9	10.6	101.6	
182.8	-63.2	13.1	52.4	
236.9	13.1	27.8	-23.8	
268.9	128.7	30.3	-36.1	
205.0	209.9	42.6	-14.0	
101.6	-58.3	59.8	-6.6	
-21.4	-107.5	57.4	-14.0	
-80.4	-95.2	40.1	-31.2	
-112.4	-77.9	37.7	-9.1	
-97.6	-119.8	42.6	0.8	
-31.2	-60.7	37.7	-33.7	
-14.0	82.0	22.9	3.2	
-18.9	-16.4	13.1	27.8	
0.8	50.0	-14.0	74.6	
0.8	200.0	-28.7	79.5	
32.8	232.0	-16.4	84.4	
86.9	82.0	-1.7	79.5	
89.3	20.5	5.7	25.4	
104.1	-132.1	13.1	-28.7	
96.7	-75.5	8.2	-28.7	
96.7	86.9	32.8	-33.7	
62.3	72.1	22.9	-14.0	
62.3	118.9	5.7	-26.3	
30.3	74.6	-33.7	-16.4	
35.2	131.2	-18.9	-6.6	
37.7	-4.1	0.8	-14.0	
40.1	-107.5	5.7	-1.7	
50.0	25.4	47.5	25.4	
57.4	-28.7	74.6	50.0	
52.4	22.9	69.7	-14.0	
37.7	32.8	67.2	-11.5	
42.6	111.5	57.4	47.5	
50.0	150.8	32.8	0.8	
47.5	-21.4	40.1	-4.1	
54.9	-105.0	32.8	-4.1	
40.1	-87.8	0.8	-1.7	
35.2	15.5	-26.3	13.1	
35.2	22.9	-16.4	27.8	
30.3	50.0	5.7	0.8	
32.8	35.2	25.4	5.7	
