sensor1	sensor2	sensor3	sensor4	
-230.5	40.1	27.8	0.8	
-124.7	40.1	32.8	-9.1	
0.8	37.7	32.8	-9.1	
101.6	32.8	25.4	-26.3	
141.0	42.6	25.4	-16.4	
123.8	30.3	27.8	-18.9	
229.6	32.8	37.7	-14.0	
212.3	37.7	20.5	-11.5	
155.8	32.8	22.9	-4.1	
67.2	30.3	22.9	5.7	
15.5	32.8	22.9	8.2	
35.2	22.9	22.9	10.6	
82.0	25.4	13.1	5.7	
74.6	35.2	8.2	20.5	
42.6	20.5	-11.5	18.0	
8.2	40.1	0.8	8.2	
-43.5	35.2	-4.1	8.2	
-90.2	52.4	-1.7	20.5	
-137.0	37.7	3.2	27.8	
-137.0	37.7	-1.7	25.4	
-122.2	45.1	3.2	15.5	
-114.8	40.1	-4.1	27.8	
-55.8	40.1	0.8	8.2	
-1.7	40.1	8.2	0.8	
54.9	47.5	10.6	5.7	
86.9	45.1	8.2	22.9	
67.2	35.2	10.6	45.1	
-41.0	42.6	3.2	30.3	
-28.7	50.0	15.5	25.4	
42.6	54.9	15.5	5.7	
-33.7	57.4	13.1	10.6	
155.8	54.9	-4.1	8.2	
332.9	42.6	3.2	20.5	
256.6	40.1	-1.7	32.8	
-50.9	47.5	-1.7	20.5	
-338.7	50.0	5.7	25.4	
-434.6	45.1	8.2	10.6	
-471.5	50.0	22.9	20.5	
-429.7	37.7	30.3	22.9	
-220.6	30.3	25.4	18.0	
-14.0	30.3	30.3	27.8	
42.6	30.3	30.3	20.5	
-105.0	32.8	37.7	15.5	
-156.7	52.4	3.2	10.6	
-146.8	54.9	-33.7	13.1	
52.4	50.0	-33.7	35.2	
591.2	40.1	-16.4	20.5	
893.8	45.1	0.8	35.2	
679.7	57.4	8.2	13.1	
332.9	69.7	10.6	-1.7	
-159.1	50.0	-1.7	13.1	
-589.6	54.9	0.8	30.3	
-294.4	42.6	0.8	40.1	
168.1	37.7	8.2	22.9	
45.1	25.4	15.5	-1.7	
-129.6	45.1	64.7	15.5	
-311.6	42.6	84.4	15.5	
-274.7	57.4	5.7	-1.7	
-287.0	52.4	-1.7	-1.7	
-257.5	54.9	20.5	5.7	
-82.9	54.9	22.9	5.7	
143.5	50.0	59.8	5.7	
212.3	47.5	89.3	0.8	
145.9	45.1	32.8	8.2	
74.6	42.6	-16.4	10.6	
86.9	42.6	5.7	3.2	
94.3	30.3	-105.0	15.5	
74.6	27.8	-129.6	10.6	
-48.4	35.2	-33.7	-18.9	
-139.4	45.1	30.3	-18.9	
-141.9	30.3	42.6	-14.0	
-134.5	32.8	5.7	-14.0	
-60.7	27.8	-41.0	0.8	
27.8	20.5	-21.4	-4.1	
79.5	25.4	35.2	-31.2	
27.8	20.5	5.7	-28.7	
-28.7	32.8	67.2	-38.6	
32.8	27.8	121.3	-21.4	
57.4	27.8	126.2	-18.9	
40.1	32.8	118.9	-21.4	
-16.4	20.5	35.2	-26.3	
-92.7	37.7	-11.5	-4.1	
-80.4	27.8	-23.8	-16.4	
-28.7	42.6	-16.4	0.8	
109.0	40.1	22.9	13.1	
170.5	32.8	116.4	5.7	
241.9	50.0	141.0	5.7	
118.9	57.4	145.9	3.2	
-28.7	54.9	175.4	-9.1	
-75.5	40.1	128.7	-1.7	
-102.5	35.2	101.6	-1.7	
-75.5	32.8	150.8	3.2	
-60.7	47.5	219.7	13.1	
-154.2	50.0	271.4	10.6	
-100.1	47.5	300.9	-4.1	
-50.9	47.5	320.6	13.1	
-6.6	27.8	337.8	20.5	
42.6	37.7	345.2	18.0	
-43.5	22.9	382.1	27.8	
-60.7	35.2	404.2	35.2	
234.5	37.7	399.3	35.2	
303.4	20.5	391.9	27.8	
254.2	27.8	387.0	35.2	
-26.3	30.3	362.4	37.7	
-166.5	30.3	330.4	30.3	
-159.1	25.4	288.6	30.3	
-112.4	30.3	241.9	22.9	
-215.7	20.5	175.4	45.1	
-410.0	27.8	118.9	54.9	
-346.1	30.3	72.1	42.6	
-203.4	32.8	52.4	35.2	
-92.7	25.4	54.9	25.4	
106.6	25.4	30.3	-1.7	
414.1	18.0	-21.4	-6.6	
409.1	35.2	-95.2	-14.0	
232.0	25.4	-134.5	-16.4	
-14.0	30.3	-159.1	-9.1	
-378.1	42.6	-193.6	22.9	
-341.2	27.8	-186.2	50.0	
145.9	35.2	-134.5	32.8	
217.3	30.3	-109.9	27.8	
-1.7	30.3	-50.9	18.0	
22.9	35.2	-48.4	13.1	
-18.9	15.5	-77.9	0.8	
50.0	20.5	-73.0	-11.5	
50.0	18.0	-48.4	-9.1	
-4.1	15.5	-141.9	-18.9	
-85.3	20.5	-144.4	-23.8	
123.8	32.8	-223.1	-16.4	
271.4	25.4	-279.7	-21.4	
352.6	27.8	-296.9	-26.3	
318.1	32.8	-127.1	0.8	
411.6	22.9	-6.6	40.1	
249.2	27.8	25.4	67.2	
-38.6	27.8	40.1	67.2	
-154.2	25.4	86.9	42.6	
-343.6	35.2	69.7	30.3	
-387.9	30.3	79.5	47.5	
-301.8	40.1	121.3	42.6	
-141.9	45.1	74.6	35.2	
-112.4	42.6	-28.7	27.8	
-58.3	35.2	-105.0	27.8	
57.4	30.3	-144.4	45.1	
150.8	27.8	-161.6	37.7	
145.9	37.7	-127.1	40.1	
10.6	30.3	-82.9	30.3	
-129.6	32.8	-63.2	27.8	
-188.6	40.1	-90.2	27.8	
-223.1	37.7	-100.1	20.5	
-75.5	42.6	-105.0	32.8	
91.8	45.1	-146.8	40.1	
84.4	45.1	-210.8	50.0	
-6.6	50.0	-218.2	37.7	
-92.7	40.1	-154.2	37.7	
-50.9	52.4	-129.6	25.4	
-60.7	35.2	-129.6	27.8	
-68.1	27.8	-144.4	30.3	
-58.3	27.8	-141.9	25.4	
-11.5	40.1	-139.4	10.6	
106.6	50.0	-173.9	5.7	
268.9	54.9	-149.3	10.6	
330.4	54.9	-124.7	3.2	
337.8	45.1	-122.2	13.1	
209.9	40.1	-85.3	8.2	
-53.3	35.2	-80.4	-9.1	
-255.1	45.1	-114.8	0.8	
-240.3	32.8	-92.7	13.1	
-169.0	32.8	-109.9	10.6	
-95.2	45.1	-114.8	13.1	
-255.1	27.8	-92.7	13.1	
-296.9	25.4	-73.0	13.1	
-171.4	20.5	-75.5	5.7	
27.8	10.6	-77.9	-6.6	
126.2	20.5	-70.6	-36.1	
42.6	27.8	-46.0	-16.4	
5.7	32.8	-58.3	-21.4	
-53.3	25.4	-63.2	-36.1	
173.0	37.7	-55.8	-18.9	
581.3	25.4	-46.0	-14.0	
674.8	22.9	-33.7	-9.1	
669.9	10.6	-38.6	-9.1	
195.1	13.1	-46.0	-1.7	
-451.9	15.5	-36.1	-9.1	
-720.0	15.5	-14.0	-18.9	
-459.2	20.5	0.8	-21.4	
173.0	25.4	25.4	-11.5	
367.3	35.2	50.0	-1.7	
101.6	40.1	52.4	3.2	
-154.2	40.1	59.8	-4.1	
-306.7	37.7	57.4	-1.7	
-186.2	37.7	37.7	-4.1	
50.0	42.6	25.4	-11.5	
148.4	45.1	40.1	-21.4	
190.2	62.3	77.0	-31.2	
286.1	57.4	123.8	-33.7	
145.9	54.9	165.6	-28.7	
-38.6	52.4	200.0	-11.5	
-193.6	45.1	131.2	22.9	
-191.1	50.0	-9.1	27.8	
-31.2	57.4	-58.3	15.5	
32.8	57.4	79.5	-4.1	
-26.3	54.9	192.7	-23.8	
-129.6	42.6	180.4	-21.4	
-28.7	45.1	94.3	-11.5	
10.6	42.6	37.7	-14.0	
52.4	52.4	5.7	-11.5	
-11.5	40.1	40.1	-6.6	
-18.9	40.1	37.7	-4.1	
116.4	50.0	-6.6	-9.1	
219.7	27.8	57.4	-4.1	
155.8	25.4	118.9	-16.4	
155.8	22.9	205.0	-4.1	
315.7	20.5	239.4	-14.0	
337.8	27.8	195.1	-6.6	
239.4	13.1	291.1	15.5	
298.4	22.9	387.0	37.7	
91.8	27.8	401.8	20.5	
-215.7	25.4	391.9	13.1	
-510.9	20.5	411.6	8.2	
-604.4	27.8	406.7	-1.7	
-328.9	25.4	310.7	0.8	
-77.9	20.5	37.7	-1.7	
111.5	27.8	-144.4	3.2	
45.1	37.7	-141.9	3.2	
15.5	32.8	-41.0	15.5	
25.4	27.8	25.4	15.5	
86.9	32.8	101.6	5.7	
200.0	30.3	153.3	-6.6	
177.9	37.7	143.5	-6.6	
86.9	35.2	145.9	-21.4	
0.8	30.3	150.8	-21.4	
-107.5	18.0	148.4	-4.1	
-161.6	25.4	126.2	-6.6	
-77.9	30.3	96.7	0.8	
133.6	25.4	84.4	-4.1	
168.1	18.0	82.0	8.2	
133.6	22.9	106.6	-1.7	
69.7	22.9	50.0	-6.6	
64.7	32.8	-23.8	-9.1	
163.1	27.8	-48.4	-1.7	
291.1	22.9	-36.1	-1.7	
249.2	42.6	-55.8	-1.7	
106.6	37.7	-82.9	8.2	
-146.8	25.4	-82.9	18.0	
-245.2	22.9	-97.6	22.9	
35.2	40.1	-80.4	32.8	
101.6	45.1	-117.3	27.8	
-18.9	42.6	-127.1	30.3	
-63.2	45.1	-164.0	18.0	
-21.4	54.9	-164.0	3.2	
126.2	37.7	-146.8	20.5	
54.9	32.8	-176.3	5.7	
-55.8	45.1	-210.8	-23.8	
10.6	37.7	-193.6	0.8	
256.6	30.3	-156.7	0.8	
482.9	25.4	-146.8	15.5	
451.0	22.9	-164.0	18.0	
293.5	30.3	-161.6	3.2	
-33.7	27.8	-149.3	-21.4	
-119.8	25.4	-137.0	-4.1	
-304.3	47.5	-109.9	-14.0	
-203.4	25.4	-102.5	-65.6	
54.9	42.6	-105.0	-38.6	
-97.6	40.1	-95.2	-43.5	
-181.3	37.7	-68.1	-41.0	
-129.6	40.1	-36.1	-26.3	
89.3	27.8	0.8	-9.1	
209.9	40.1	-28.7	-1.7	
192.7	37.7	-38.6	-4.1	
-122.2	42.6	-41.0	-14.0	
79.5	35.2	-70.6	-21.4	
372.2	32.8	-23.8	-14.0	
441.1	22.9	22.9	22.9	
25.4	15.5	64.7	8.2	
-269.8	27.8	69.7	-6.6	
-346.1	20.5	101.6	-6.6	
-169.0	32.8	138.5	-11.5	
337.8	35.2	160.7	0.8	
104.1	42.6	185.3	18.0	
-70.6	50.0	121.3	27.8	
-70.6	47.5	77.0	40.1	
32.8	45.1	30.3	32.8	
131.2	52.4	-9.1	22.9	
163.1	54.9	-36.1	37.7	
328.0	50.0	-43.5	42.6	
507.5	57.4	-36.1	25.4	
500.2	59.8	5.7	30.3	
372.2	59.8	50.0	30.3	
268.9	54.9	79.5	10.6	
170.5	57.4	57.4	3.2	
-164.0	52.4	52.4	8.2	
-279.7	54.9	64.7	15.5	
-309.2	64.7	54.9	3.2	
-299.3	54.9	5.7	15.5	
-68.1	40.1	20.5	5.7	
3.2	27.8	158.2	-4.1	
-33.7	40.1	251.7	-1.7	
-117.3	50.0	133.6	-18.9	
-109.9	47.5	37.7	-6.6	
-117.3	32.8	13.1	5.7	
-43.5	32.8	32.8	18.0	
246.8	25.4	121.3	40.1	
475.6	15.5	136.1	32.8	
451.0	25.4	113.9	30.3	
347.6	25.4	10.6	27.8	
281.2	32.8	5.7	8.2	
79.5	30.3	59.8	5.7	
-63.2	27.8	82.0	0.8	
-36.1	40.1	82.0	3.2	
-82.9	40.1	82.0	5.7	
-55.8	35.2	77.0	15.5	
-23.8	18.0	67.2	13.1	
25.4	0.8	54.9	15.5	
118.9	5.7	30.3	15.5	
131.2	-1.7	27.8	22.9	
173.0	-4.1	25.4	25.4	
148.4	-23.8	18.0	13.1	
145.9	-33.7	18.0	18.0	
84.4	-33.7	13.1	22.9	
0.8	-33.7	0.8	15.5	
-1.7	-31.2	-9.1	22.9	
32.8	-33.7	-6.6	15.5	
214.8	-28.7	-11.5	20.5	
446.0	-36.1	-4.1	10.6	
480.5	-36.1	-9.1	13.1	
411.6	-43.5	-28.7	5.7	
340.3	-26.3	-21.4	10.6	
202.5	-18.9	-23.8	5.7	
8.2	-1.7	-33.7	13.1	
94.3	-4.1	-75.5	15.5	
59.8	-1.7	-60.7	3.2	
-107.5	-1.7	-23.8	-4.1	
-68.1	5.7	10.6	5.7	
64.7	13.1	30.3	5.7	
111.5	27.8	22.9	25.4	
222.2	42.6	-31.2	32.8	
296.0	30.3	-122.2	32.8	
286.1	52.4	-127.1	27.8	
224.6	47.5	-127.1	20.5	
0.8	35.2	-46.0	18.0	
-87.8	52.4	-16.4	30.3	
-124.7	57.4	35.2	27.8	
200.0	54.9	-9.1	-4.1	
554.3	59.8	-65.6	-21.4	
438.7	54.9	-26.3	-18.9	
-80.4	67.2	-95.2	-33.7	
32.8	59.8	-124.7	-26.3	
330.4	57.4	-77.9	-14.0	
441.1	59.8	-80.4	-11.5	
197.6	45.1	-28.7	-4.1	
-247.7	54.9	-70.6	-4.1	
-191.1	67.2	-119.8	-11.5	
-351.0	64.7	-90.2	-23.8	
-589.6	64.7	-63.2	-18.9	
-464.2	67.2	-90.2	-11.5	
148.4	54.9	-92.7	8.2	
485.4	52.4	-36.1	15.5	
546.9	57.4	15.5	-6.6	
652.7	52.4	72.1	-11.5	
251.7	57.4	118.9	-4.1	
-321.5	50.0	106.6	-4.1	
-688.0	35.2	153.3	-16.4	
-385.4	30.3	150.8	0.8	
214.8	35.2	126.2	-4.1	
453.4	40.1	79.5	-18.9	
175.4	30.3	-95.2	-31.2	
62.3	25.4	-107.5	-28.7	
138.5	27.8	-50.9	-9.1	
205.0	27.8	-63.2	47.5	
325.5	18.0	-90.2	54.9	
414.1	22.9	-50.9	25.4	
305.8	25.4	50.0	10.6	
286.1	25.4	62.3	0.8	
126.2	32.8	52.4	18.0	
-38.6	47.5	-46.0	30.3	
-82.9	27.8	-28.7	20.5	
74.6	35.2	64.7	15.5	
145.9	45.1	91.8	20.5	
330.4	40.1	91.8	5.7	
414.1	50.0	59.8	5.7	
330.4	45.1	30.3	27.8	
291.1	42.6	-11.5	32.8	
185.3	62.3	-9.1	15.5	
84.4	45.1	-18.9	18.0	
59.8	52.4	-23.8	22.9	
30.3	37.7	-4.1	22.9	
126.2	47.5	22.9	22.9	
313.2	35.2	45.1	22.9	
298.4	35.2	42.6	5.7	
264.0	45.1	69.7	0.8	
150.8	32.8	82.0	3.2	
141.0	32.8	50.0	8.2	
175.4	52.4	35.2	20.5	
209.9	47.5	35.2	13.1	
389.5	47.5	30.3	13.1	
396.8	40.1	-4.1	18.0	
249.2	40.1	-36.1	-6.6	
273.8	50.0	-26.3	3.2	
177.9	32.8	5.7	-1.7	
111.5	37.7	20.5	-26.3	
293.5	40.1	13.1	8.2	
276.3	37.7	-9.1	20.5	
212.3	25.4	-11.5	0.8	
153.3	20.5	-16.4	-9.1	
20.5	42.6	-31.2	3.2	
-53.3	22.9	-18.9	3.2	
-132.1	30.3	-23.8	15.5	
-73.0	45.1	-18.9	8.2	
318.1	15.5	-14.0	3.2	
738.8	10.6	-6.6	-6.6	
618.2	5.7	45.1	8.2	
345.2	10.6	57.4	22.9	
254.2	20.5	64.7	-4.1	
121.3	30.3	52.4	-14.0	
175.4	40.1	47.5	-14.0	
276.3	47.5	18.0	-18.9	
111.5	40.1	-46.0	-21.4	
30.3	27.8	-100.1	-18.9	
