sensor1	sensor2	sensor3	sensor4	
82.0	37.7	27.8	35.2	
77.0	32.8	40.1	-6.6	
64.7	30.3	40.1	-14.0	
62.3	15.5	25.4	0.8	
64.7	18.0	40.1	18.0	
59.8	22.9	18.0	5.7	
57.4	22.9	35.2	13.1	
52.4	25.4	25.4	5.7	
52.4	20.5	15.5	-60.7	
42.6	30.3	-1.7	-6.6	
47.5	22.9	0.8	5.7	
35.2	27.8	25.4	8.2	
54.9	32.8	20.5	15.5	
50.0	32.8	15.5	13.1	
64.7	27.8	-1.7	5.7	
64.7	37.7	-1.7	-1.7	
79.5	22.9	3.2	-9.1	
86.9	35.2	8.2	-4.1	
79.5	32.8	22.9	0.8	
101.6	30.3	22.9	0.8	
101.6	22.9	5.7	-31.2	
109.0	22.9	8.2	-11.5	
101.6	35.2	-6.6	-4.1	
91.8	37.7	-4.1	22.9	
84.4	22.9	3.2	27.8	
86.9	42.6	5.7	15.5	
84.4	42.6	0.8	13.1	
91.8	27.8	5.7	10.6	
84.4	25.4	8.2	-23.8	
72.1	18.0	3.2	-1.7	
69.7	35.2	15.5	5.7	
72.1	20.5	10.6	18.0	
64.7	13.1	5.7	5.7	
79.5	22.9	-4.1	20.5	
79.5	32.8	-11.5	5.7	
94.3	20.5	8.2	-21.4	
86.9	27.8	0.8	-4.1	
94.3	25.4	-4.1	22.9	
89.3	32.8	-6.6	18.0	
116.4	30.3	20.5	8.2	
99.2	37.7	13.1	5.7	
104.1	32.8	13.1	-1.7	
96.7	20.5	8.2	3.2	
84.4	27.8	8.2	-6.6	
72.1	30.3	13.1	-6.6	
72.1	25.4	15.5	3.2	
69.7	37.7	18.0	8.2	
62.3	32.8	8.2	13.1	
62.3	35.2	-9.1	22.9	
42.6	32.8	-6.6	13.1	
42.6	25.4	-11.5	13.1	
40.1	25.4	0.8	20.5	
54.9	22.9	-1.7	18.0	
52.4	30.3	-21.4	13.1	
59.8	22.9	-16.4	27.8	
64.7	22.9	-23.8	22.9	
72.1	10.6	-1.7	30.3	
74.6	10.6	-6.6	30.3	
72.1	8.2	10.6	8.2	
89.3	3.2	-11.5	0.8	
99.2	-1.7	-1.7	13.1	
86.9	5.7	15.5	18.0	
79.5	13.1	20.5	15.5	
59.8	22.9	3.2	27.8	
59.8	22.9	3.2	10.6	
69.7	18.0	0.8	-6.6	
50.0	13.1	-11.5	15.5	
35.2	15.5	-4.1	10.6	
40.1	5.7	-1.7	0.8	
5.7	0.8	-16.4	-16.4	
8.2	0.8	3.2	-43.5	
5.7	8.2	10.6	-41.0	
30.3	10.6	18.0	-21.4	
30.3	18.0	22.9	-16.4	
47.5	-1.7	37.7	3.2	
40.1	3.2	18.0	-1.7	
54.9	15.5	22.9	42.6	
37.7	22.9	10.6	57.4	
47.5	18.0	-4.1	35.2	
62.3	22.9	8.2	54.9	
57.4	20.5	-9.1	25.4	
62.3	27.8	8.2	-1.7	
52.4	30.3	5.7	-4.1	
57.4	22.9	15.5	-4.1	
57.4	37.7	13.1	-4.1	
47.5	32.8	32.8	5.7	
37.7	32.8	22.9	-14.0	
42.6	35.2	20.5	-1.7	
42.6	40.1	0.8	-11.5	
25.4	32.8	-11.5	5.7	
22.9	45.1	10.6	22.9	
25.4	32.8	0.8	18.0	
37.7	45.1	-26.3	20.5	
40.1	45.1	3.2	18.0	
42.6	35.2	18.0	20.5	
50.0	27.8	25.4	5.7	
54.9	37.7	25.4	-4.1	
47.5	45.1	27.8	8.2	
45.1	47.5	35.2	5.7	
69.7	40.1	32.8	-4.1	
62.3	30.3	40.1	18.0	
50.0	32.8	30.3	15.5	
57.4	35.2	37.7	-9.1	
50.0	30.3	25.4	-6.6	
50.0	40.1	-11.5	25.4	
47.5	50.0	-4.1	-6.6	
42.6	37.7	0.8	18.0	
35.2	47.5	-11.5	30.3	
42.6	40.1	-1.7	27.8	
20.5	40.1	8.2	35.2	
10.6	30.3	-1.7	45.1	
-1.7	52.4	0.8	27.8	
10.6	40.1	-4.1	-6.6	
18.0	45.1	8.2	-16.4	
27.8	42.6	18.0	25.4	
25.4	32.8	32.8	5.7	
42.6	32.8	25.4	25.4	
32.8	30.3	22.9	37.7	
45.1	30.3	18.0	40.1	
54.9	27.8	22.9	-14.0	
47.5	32.8	47.5	-14.0	
32.8	30.3	30.3	20.5	
32.8	25.4	35.2	62.3	
18.0	15.5	35.2	3.2	
13.1	27.8	27.8	-21.4	
0.8	32.8	22.9	15.5	
5.7	42.6	25.4	3.2	
18.0	25.4	27.8	-50.9	
20.5	35.2	15.5	-38.6	
20.5	40.1	13.1	-36.1	
15.5	32.8	15.5	-16.4	
25.4	32.8	0.8	8.2	
18.0	40.1	-21.4	-23.8	
40.1	45.1	-38.6	-18.9	
40.1	37.7	-31.2	-28.7	
47.5	27.8	-26.3	22.9	
52.4	25.4	-46.0	-11.5	
59.8	32.8	-31.2	-28.7	
54.9	27.8	-26.3	27.8	
62.3	30.3	-16.4	30.3	
62.3	27.8	-9.1	3.2	
62.3	27.8	-9.1	-23.8	
52.4	42.6	3.2	-38.6	
40.1	35.2	15.5	-23.8	
37.7	25.4	20.5	-26.3	
32.8	25.4	13.1	-18.9	
27.8	27.8	42.6	3.2	
20.5	35.2	45.1	15.5	
27.8	25.4	37.7	27.8	
3.2	30.3	30.3	64.7	
-1.7	30.3	30.3	45.1	
-4.1	25.4	13.1	18.0	
8.2	45.1	15.5	-9.1	
13.1	30.3	37.7	20.5	
30.3	40.1	32.8	25.4	
30.3	32.8	20.5	42.6	
35.2	35.2	25.4	54.9	
40.1	37.7	18.0	30.3	
30.3	42.6	15.5	-1.7	
45.1	32.8	32.8	-4.1	
42.6	27.8	20.5	45.1	
50.0	25.4	22.9	47.5	
40.1	25.4	15.5	20.5	
37.7	32.8	3.2	-18.9	
25.4	22.9	8.2	-4.1	
30.3	20.5	5.7	-21.4	
27.8	20.5	8.2	8.2	
18.0	27.8	10.6	5.7	
40.1	35.2	3.2	8.2	
13.1	27.8	25.4	-4.1	
0.8	27.8	40.1	3.2	
5.7	27.8	8.2	3.2	
15.5	22.9	-18.9	10.6	
25.4	37.7	-14.0	0.8	
50.0	20.5	-14.0	25.4	
57.4	40.1	-11.5	30.3	
57.4	30.3	-9.1	18.0	
54.9	30.3	-16.4	15.5	
67.2	20.5	-6.6	30.3	
72.1	15.5	-9.1	0.8	
74.6	32.8	-6.6	-1.7	
64.7	27.8	5.7	-9.1	
74.6	27.8	5.7	0.8	
62.3	35.2	-1.7	-1.7	
50.0	20.5	-18.9	0.8	
50.0	32.8	-6.6	0.8	
42.6	32.8	-1.7	15.5	
37.7	22.9	-4.1	25.4	
42.6	32.8	-14.0	20.5	
13.1	30.3	5.7	18.0	
3.2	25.4	0.8	22.9	
0.8	50.0	8.2	-4.1	
20.5	40.1	13.1	3.2	
47.5	20.5	5.7	8.2	
54.9	30.3	10.6	22.9	
45.1	30.3	18.0	22.9	
74.6	30.3	47.5	-6.6	
84.4	32.8	37.7	3.2	
89.3	45.1	30.3	3.2	
113.9	37.7	30.3	27.8	
126.2	25.4	42.6	-1.7	
116.4	20.5	22.9	-6.6	
104.1	27.8	22.9	10.6	
82.0	40.1	25.4	25.4	
84.4	47.5	10.6	32.8	
67.2	50.0	3.2	57.4	
64.7	45.1	15.5	50.0	
57.4	42.6	-1.7	42.6	
50.0	45.1	5.7	-55.8	
35.2	37.7	-16.4	-48.4	
42.6	37.7	-18.9	-31.2	
40.1	37.7	-9.1	25.4	
59.8	37.7	3.2	30.3	
72.1	35.2	15.5	5.7	
69.7	45.1	13.1	-14.0	
74.6	35.2	0.8	-6.6	
82.0	20.5	3.2	-4.1	
77.0	37.7	13.1	-11.5	
72.1	35.2	22.9	-4.1	
62.3	37.7	22.9	-4.1	
59.8	27.8	5.7	-14.0	
62.3	40.1	-9.1	-18.9	
50.0	37.7	3.2	5.7	
37.7	32.8	8.2	-1.7	
35.2	27.8	27.8	3.2	
45.1	30.3	25.4	-1.7	
35.2	32.8	27.8	10.6	
40.1	27.8	8.2	-9.1	
42.6	27.8	13.1	-1.7	
30.3	37.7	22.9	3.2	
8.2	37.7	22.9	22.9	
35.2	30.3	5.7	45.1	
50.0	50.0	15.5	40.1	
62.3	30.3	-1.7	22.9	
69.7	40.1	-1.7	8.2	
62.3	37.7	5.7	-16.4	
74.6	20.5	15.5	-43.5	
94.3	20.5	8.2	-11.5	
106.6	27.8	18.0	5.7	
111.5	35.2	20.5	13.1	
89.3	20.5	18.0	0.8	
101.6	35.2	32.8	-21.4	
123.8	25.4	37.7	-33.7	
131.2	25.4	37.7	10.6	
123.8	22.9	30.3	8.2	
131.2	30.3	3.2	5.7	
109.0	22.9	8.2	0.8	
109.0	30.3	10.6	-1.7	
99.2	25.4	0.8	8.2	
91.8	27.8	22.9	-18.9	
106.6	30.3	10.6	-11.5	
89.3	30.3	13.1	-4.1	
94.3	18.0	5.7	-31.2	
94.3	20.5	8.2	-28.7	
94.3	13.1	-6.6	-58.3	
99.2	25.4	0.8	-14.0	
99.2	40.1	0.8	20.5	
109.0	42.6	10.6	50.0	
123.8	35.2	22.9	47.5	
143.5	42.6	-1.7	15.5	
145.9	37.7	-9.1	42.6	
148.4	37.7	-4.1	32.8	
155.8	32.8	20.5	37.7	
138.5	37.7	22.9	22.9	
148.4	22.9	10.6	15.5	
150.8	35.2	0.8	18.0	
150.8	35.2	-4.1	0.8	
153.3	37.7	10.6	5.7	
165.6	50.0	15.5	0.8	
160.7	40.1	13.1	5.7	
155.8	47.5	20.5	8.2	
170.5	42.6	25.4	0.8	
200.0	22.9	20.5	22.9	
195.1	22.9	22.9	40.1	
200.0	30.3	22.9	20.5	
205.0	32.8	22.9	5.7	
212.3	42.6	13.1	-6.6	
209.9	32.8	13.1	5.7	
212.3	40.1	22.9	10.6	
202.5	40.1	45.1	35.2	
202.5	47.5	40.1	-4.1	
224.6	45.1	22.9	0.8	
239.4	50.0	15.5	-21.4	
241.9	35.2	15.5	-1.7	
276.3	40.1	30.3	25.4	
288.6	42.6	8.2	3.2	
303.4	40.1	5.7	-11.5	
281.2	37.7	8.2	-4.1	
278.8	42.6	-6.6	-4.1	
241.9	37.7	-18.9	3.2	
192.7	30.3	0.8	-6.6	
177.9	25.4	13.1	-38.6	
187.7	35.2	8.2	10.6	
234.5	42.6	5.7	22.9	
310.7	22.9	5.7	20.5	
384.5	18.0	3.2	5.7	
451.0	25.4	0.8	-11.5	
463.3	27.8	-1.7	-9.1	
438.7	25.4	-4.1	18.0	
419.0	32.8	15.5	42.6	
411.6	35.2	22.9	5.7	
409.1	25.4	22.9	-9.1	
419.0	18.0	18.0	8.2	
414.1	27.8	25.4	8.2	
384.5	37.7	18.0	8.2	
357.5	35.2	10.6	-14.0	
362.4	22.9	8.2	-6.6	
359.9	25.4	-4.1	20.5	
364.9	35.2	10.6	18.0	
391.9	37.7	13.1	8.2	
391.9	35.2	30.3	-14.0	
409.1	25.4	13.1	-9.1	
448.5	18.0	18.0	-26.3	
468.2	40.1	3.2	25.4	
470.6	30.3	15.5	8.2	
482.9	22.9	10.6	-23.8	
507.5	20.5	15.5	-9.1	
497.7	25.4	-4.1	-6.6	
519.8	25.4	3.2	-9.1	
524.8	27.8	0.8	8.2	
532.1	27.8	-16.4	3.2	
527.2	32.8	3.2	3.2	
542.0	27.8	-9.1	15.5	
546.9	25.4	-6.6	3.2	
561.7	40.1	-11.5	-6.6	
559.2	35.2	0.8	8.2	
601.0	37.7	0.8	10.6	
620.7	25.4	-16.4	13.1	
625.6	42.6	-1.7	18.0	
628.1	35.2	20.5	13.1	
660.1	30.3	5.7	-1.7	
662.5	25.4	15.5	0.8	
647.8	25.4	-4.1	3.2	
652.7	25.4	8.2	5.7	
645.3	20.5	13.1	20.5	
645.3	18.0	-1.7	30.3	
645.3	22.9	-16.4	15.5	
645.3	18.0	-1.7	-21.4	
633.0	18.0	-16.4	-4.1	
640.4	32.8	-9.1	5.7	
630.5	25.4	-6.6	3.2	
608.4	22.9	-6.6	10.6	
620.7	25.4	3.2	0.8	
601.0	30.3	0.8	-1.7	
569.0	30.3	8.2	-4.1	
569.0	25.4	5.7	3.2	
569.0	27.8	5.7	3.2	
571.5	37.7	-14.0	0.8	
564.1	25.4	-26.3	-4.1	
539.5	32.8	-14.0	8.2	
512.5	30.3	-14.0	10.6	
500.2	32.8	3.2	18.0	
480.5	22.9	10.6	30.3	
473.1	40.1	-6.6	40.1	
458.3	42.6	8.2	35.2	
431.3	30.3	-11.5	13.1	
443.6	35.2	0.8	-18.9	
441.1	32.8	-6.6	-18.9	
416.5	30.3	-9.1	15.5	
419.0	40.1	-11.5	22.9	
409.1	32.8	-9.1	40.1	
409.1	22.9	-9.1	40.1	
401.8	22.9	-16.4	0.8	
404.2	32.8	-11.5	-1.7	
394.4	27.8	3.2	10.6	
401.8	35.2	30.3	5.7	
409.1	27.8	15.5	-4.1	
394.4	40.1	45.1	-6.6	
396.8	40.1	45.1	-21.4	
384.5	45.1	32.8	3.2	
350.1	35.2	42.6	-4.1	
332.9	30.3	42.6	18.0	
335.3	35.2	35.2	-4.1	
345.2	35.2	22.9	-18.9	
332.9	37.7	32.8	-1.7	
318.1	27.8	42.6	32.8	
283.7	25.4	35.2	-9.1	
296.0	30.3	20.5	-11.5	
320.6	18.0	-4.1	27.8	
320.6	35.2	-11.5	13.1	
310.7	35.2	-36.1	22.9	
330.4	37.7	-26.3	20.5	
318.1	37.7	-31.2	10.6	
315.7	37.7	-33.7	0.8	
