sensor1	sensor2	sensor3	sensor4	
-191.1	27.8	-1.7	-9.1	
-200.9	35.2	-11.5	-9.1	
-159.1	25.4	-9.1	10.6	
-73.0	37.7	-4.1	-6.6	
-75.5	40.1	-21.4	-36.1	
-102.5	40.1	-21.4	-1.7	
-146.8	32.8	-16.4	5.7	
-166.5	37.7	-6.6	15.5	
-149.3	52.4	-6.6	-6.6	
-107.5	37.7	-16.4	-38.6	
-95.2	50.0	-23.8	-46.0	
-127.1	42.6	-14.0	-43.5	
-166.5	40.1	-14.0	-14.0	
-169.0	40.1	-21.4	-21.4	
-127.1	35.2	-14.0	-4.1	
-90.2	27.8	-26.3	-14.0	
-58.3	37.7	-26.3	-21.4	
-77.9	45.1	-26.3	-11.5	
-92.7	40.1	-11.5	-1.7	
-102.5	45.1	0.8	0.8	
-80.4	52.4	0.8	-1.7	
-75.5	42.6	-6.6	3.2	
-82.9	47.5	-14.0	0.8	
-60.7	42.6	-6.6	3.2	
-38.6	37.7	0.8	13.1	
35.2	47.5	10.6	-14.0	
84.4	42.6	0.8	-23.8	
133.6	54.9	-4.1	3.2	
123.8	47.5	-1.7	5.7	
106.6	59.8	0.8	-23.8	
-11.5	45.1	0.8	-9.1	
-109.9	57.4	-9.1	-11.5	
-141.9	54.9	-1.7	0.8	
-114.8	45.1	-11.5	-6.6	
-159.1	47.5	-28.7	-16.4	
-200.9	45.1	-36.1	-1.7	
-225.5	52.4	-21.4	5.7	
-225.5	54.9	-33.7	13.1	
-188.6	52.4	-21.4	8.2	
-151.7	52.4	-4.1	-9.1	
-82.9	42.6	-4.1	-23.8	
-65.6	50.0	0.8	-18.9	
-43.5	62.3	-18.9	0.8	
-58.3	50.0	-18.9	3.2	
-127.1	50.0	-33.7	-6.6	
-215.7	37.7	-28.7	-6.6	
-287.0	20.5	-33.7	-9.1	
-257.5	25.4	-41.0	5.7	
-188.6	57.4	-46.0	5.7	
-95.2	37.7	-11.5	5.7	
-87.8	42.6	-21.4	10.6	
-87.8	42.6	-23.8	-1.7	
-38.6	54.9	-38.6	-4.1	
-1.7	45.1	-26.3	0.8	
-21.4	57.4	-9.1	5.7	
-119.8	50.0	18.0	10.6	
-213.2	47.5	8.2	30.3	
-287.0	27.8	-18.9	35.2	
-230.5	30.3	-31.2	-4.1	
-117.3	20.5	-26.3	-1.7	
-33.7	30.3	-28.7	13.1	
-14.0	20.5	-28.7	-33.7	
-55.8	25.4	0.8	3.2	
-73.0	20.5	-6.6	0.8	
-82.9	13.1	-14.0	-1.7	
-95.2	20.5	8.2	3.2	
-127.1	45.1	25.4	-6.6	
-141.9	40.1	8.2	18.0	
-139.4	27.8	3.2	30.3	
-132.1	59.8	-4.1	30.3	
-68.1	40.1	0.8	27.8	
-58.3	30.3	0.8	18.0	
-23.8	27.8	-9.1	8.2	
8.2	13.1	22.9	18.0	
50.0	5.7	3.2	30.3	
10.6	15.5	-9.1	32.8	
-43.5	20.5	5.7	32.8	
-68.1	18.0	18.0	40.1	
-119.8	22.9	10.6	15.5	
-176.3	32.8	13.1	20.5	
-183.7	32.8	52.4	10.6	
-137.0	32.8	32.8	8.2	
-70.6	25.4	30.3	18.0	
13.1	25.4	30.3	32.8	
62.3	25.4	35.2	10.6	
69.7	35.2	42.6	5.7	
64.7	27.8	32.8	30.3	
96.7	27.8	-6.6	27.8	
123.8	25.4	-14.0	22.9	
133.6	30.3	5.7	32.8	
121.3	27.8	18.0	45.1	
91.8	40.1	30.3	40.1	
54.9	22.9	52.4	37.7	
15.5	22.9	69.7	0.8	
-4.1	13.1	27.8	-9.1	
-33.7	20.5	15.5	10.6	
-102.5	25.4	42.6	5.7	
-132.1	32.8	79.5	20.5	
-124.7	22.9	57.4	25.4	
-105.0	22.9	13.1	10.6	
-134.5	27.8	-11.5	13.1	
-151.7	25.4	-16.4	22.9	
-146.8	32.8	-14.0	5.7	
-117.3	22.9	3.2	-4.1	
-107.5	27.8	-1.7	13.1	
-114.8	25.4	-6.6	22.9	
-114.8	20.5	-28.7	20.5	
-139.4	22.9	-28.7	22.9	
-161.6	27.8	-18.9	37.7	
-188.6	27.8	-43.5	8.2	
-193.6	40.1	-50.9	-1.7	
-215.7	20.5	-28.7	10.6	
-232.9	22.9	-31.2	32.8	
-193.6	37.7	-38.6	35.2	
-139.4	32.8	-26.3	13.1	
-82.9	30.3	-26.3	-21.4	
-112.4	25.4	-16.4	-18.9	
-117.3	25.4	5.7	0.8	
-137.0	22.9	10.6	5.7	
-141.9	25.4	47.5	0.8	
-164.0	20.5	86.9	-9.1	
-132.1	27.8	91.8	-1.7	
-119.8	37.7	101.6	0.8	
-109.9	8.2	118.9	-16.4	
-117.3	3.2	145.9	-11.5	
-50.9	20.5	160.7	-9.1	
-21.4	27.8	180.4	8.2	
-33.7	27.8	131.2	0.8	
-90.2	25.4	106.6	-16.4	
-156.7	37.7	86.9	-1.7	
-213.2	27.8	86.9	-26.3	
-326.4	27.8	82.0	-18.9	
-488.8	35.2	116.4	-21.4	
-599.5	32.8	104.1	-23.8	
-673.3	35.2	86.9	-11.5	
-601.9	35.2	47.5	-14.0	
-471.5	57.4	47.5	-6.6	
-363.3	57.4	35.2	-9.1	
-274.7	47.5	45.1	-6.6	
-252.6	45.1	27.8	-6.6	
-235.4	54.9	22.9	-4.1	
-232.9	54.9	18.0	-11.5	
-232.9	45.1	13.1	-11.5	
-223.1	57.4	18.0	-9.1	
-210.8	52.4	22.9	-21.4	
-220.6	45.1	-18.9	-6.6	
-215.7	42.6	15.5	-1.7	
-235.4	35.2	8.2	-9.1	
-220.6	27.8	-4.1	-6.6	
-242.8	45.1	-21.4	-11.5	
-262.4	30.3	-33.7	-14.0	
-252.6	30.3	15.5	-9.1	
-267.4	42.6	10.6	-9.1	
-245.2	42.6	0.8	-4.1	
-225.5	45.1	-23.8	-14.0	
-228.0	52.4	-16.4	-11.5	
-235.4	59.8	-33.7	-9.1	
-223.1	52.4	-53.3	0.8	
-247.7	47.5	-41.0	-4.1	
-237.8	52.4	-26.3	-1.7	
-240.3	45.1	-33.7	-11.5	
-272.3	45.1	-23.8	-14.0	
-306.7	40.1	-43.5	-14.0	
-341.2	42.6	-28.7	-11.5	
-355.9	47.5	-33.7	-4.1	
-319.0	47.5	-21.4	-18.9	
-230.5	35.2	-16.4	-1.7	
-139.4	50.0	-18.9	-14.0	
-122.2	45.1	13.1	-18.9	
-166.5	22.9	5.7	-9.1	
-223.1	22.9	0.8	-23.8	
-319.0	35.2	-14.0	-31.2	
-412.5	52.4	-11.5	-18.9	
-437.1	62.3	-9.1	-18.9	
-424.8	62.3	-26.3	-18.9	
-459.2	57.4	-23.8	-6.6	
-442.0	37.7	-28.7	-9.1	
-432.2	50.0	-46.0	-14.0	
-439.6	59.8	-38.6	-14.0	
-405.1	59.8	-48.4	-4.1	
-363.3	57.4	-53.3	-16.4	
-326.4	67.2	-36.1	-11.5	
-304.3	69.7	-28.7	-18.9	
-267.4	67.2	-31.2	-18.9	
-245.2	35.2	-58.3	-1.7	
-232.9	0.8	-53.3	-23.8	
-250.1	13.1	-65.6	-6.6	
-264.9	35.2	-73.0	-26.3	
-311.6	25.4	-73.0	-46.0	
-341.2	57.4	-36.1	-48.4	
-316.6	54.9	-36.1	-33.7	
-343.6	47.5	-36.1	-16.4	
-343.6	47.5	-38.6	-16.4	
-355.9	50.0	-21.4	-23.8	
-368.2	52.4	-31.2	0.8	
-392.8	57.4	-38.6	-4.1	
-400.2	52.4	-50.9	8.2	
-358.4	50.0	-73.0	15.5	
-392.8	64.7	-85.3	13.1	
-444.5	57.4	-68.1	10.6	
-405.1	30.3	-63.2	3.2	
-343.6	35.2	-55.8	18.0	
-287.0	54.9	-43.5	20.5	
-252.6	62.3	-31.2	22.9	
-294.4	67.2	-65.6	5.7	
-363.3	54.9	-63.2	13.1	
-474.0	57.4	-70.6	30.3	
-587.2	50.0	-65.6	15.5	
-678.2	57.4	-85.3	25.4	
-678.2	42.6	-75.5	13.1	
-552.7	32.8	-60.7	-1.7	
-375.6	50.0	-55.8	-6.6	
-316.6	42.6	-21.4	15.5	
-309.2	54.9	-23.8	18.0	
-287.0	59.8	-1.7	37.7	
-311.6	64.7	-11.5	15.5	
-365.8	52.4	0.8	35.2	
-412.5	57.4	22.9	37.7	
-449.4	54.9	27.8	22.9	
-434.6	57.4	-14.0	20.5	
-319.0	45.1	-33.7	35.2	
-218.2	50.0	-14.0	40.1	
-186.2	50.0	0.8	54.9	
-200.9	54.9	3.2	30.3	
-260.0	40.1	-16.4	8.2	
-296.9	50.0	-31.2	18.0	
-415.0	37.7	-38.6	10.6	
-481.4	35.2	-43.5	8.2	
-538.0	37.7	-38.6	8.2	
-542.9	45.1	-41.0	0.8	
-587.2	42.6	-31.2	15.5	
-572.4	35.2	-38.6	20.5	
-525.7	20.5	-36.1	8.2	
-523.2	22.9	-38.6	8.2	
-474.0	27.8	-16.4	8.2	
-481.4	22.9	-28.7	3.2	
-520.7	25.4	-31.2	-4.1	
-626.5	20.5	3.2	-4.1	
-648.7	18.0	18.0	10.6	
-547.8	22.9	22.9	-16.4	
-589.6	30.3	0.8	-9.1	
-624.1	18.0	-9.1	-9.1	
-579.8	25.4	-16.4	-4.1	
-579.8	27.8	-11.5	-11.5	
-533.0	35.2	-11.5	-9.1	
-488.8	37.7	-14.0	-9.1	
-491.2	35.2	3.2	-21.4	
-491.2	42.6	18.0	-14.0	
-476.5	52.4	-6.6	-28.7	
-565.0	42.6	-23.8	-26.3	
-569.9	30.3	-23.8	-16.4	
-611.8	40.1	-23.8	-21.4	
-688.0	32.8	-23.8	-9.1	
-784.0	40.1	-11.5	-9.1	
-850.4	40.1	-4.1	-14.0	
-951.2	27.8	-28.7	-6.6	
-1017.7	15.5	-55.8	-1.7	
-1039.8	25.4	-63.2	0.8	
-911.9	40.1	-28.7	15.5	
-786.4	59.8	-9.1	-4.1	
-715.1	64.7	-4.1	-1.7	
-747.1	59.8	3.2	-9.1	
-909.4	77.0	22.9	-6.6	
-845.5	79.5	8.2	10.6	
-658.5	64.7	18.0	10.6	
-631.4	64.7	35.2	5.7	
-476.5	57.4	37.7	-4.1	
-373.1	59.8	54.9	3.2	
-464.2	54.9	25.4	-1.7	
-589.6	57.4	3.2	-11.5	
-661.0	35.2	-14.0	-4.1	
-808.6	59.8	13.1	-6.6	
-828.2	54.9	57.4	3.2	
-833.2	42.6	37.7	-9.1	
-850.4	25.4	45.1	5.7	
-700.3	25.4	22.9	13.1	
-530.6	5.7	45.1	5.7	
-446.9	37.7	32.8	13.1	
-498.6	67.2	40.1	-1.7	
-471.5	59.8	37.7	15.5	
-518.3	77.0	50.0	10.6	
-648.7	77.0	35.2	0.8	
-663.4	69.7	54.9	-6.6	
-697.9	62.3	54.9	-4.1	
-756.9	59.8	40.1	-6.6	
-815.9	57.4	37.7	-9.1	
-793.8	50.0	30.3	15.5	
-609.3	45.1	-4.1	15.5	
-540.4	47.5	-43.5	8.2	
-510.9	37.7	-14.0	5.7	
-434.6	15.5	37.7	3.2	
-368.2	10.6	62.3	-9.1	
-284.6	27.8	104.1	22.9	
-223.1	42.6	121.3	-4.1	
-171.4	42.6	155.8	-16.4	
-154.2	52.4	165.6	-4.1	
-117.3	74.6	84.4	-16.4	
-218.2	74.6	15.5	-23.8	
-289.5	52.4	-4.1	-9.1	
-446.9	59.8	-6.6	5.7	
-525.7	54.9	8.2	15.5	
-569.9	37.7	-41.0	5.7	
-461.7	27.8	-31.2	42.6	
-323.9	22.9	-6.6	50.0	
-240.3	37.7	37.7	-9.1	
-198.5	22.9	54.9	-28.7	
-208.3	22.9	84.4	-6.6	
-272.3	32.8	94.3	18.0	
-363.3	30.3	64.7	22.9	
-442.0	35.2	94.3	13.1	
-550.3	54.9	138.5	-6.6	
-555.2	54.9	150.8	-18.9	
-427.3	35.2	148.4	3.2	
-331.3	54.9	91.8	18.0	
-279.7	37.7	69.7	22.9	
-264.9	47.5	57.4	15.5	
-333.8	52.4	10.6	5.7	
-242.8	37.7	-80.4	18.0	
-139.4	45.1	-95.2	22.9	
-85.3	40.1	40.1	40.1	
-127.1	45.1	96.7	47.5	
-60.7	37.7	77.0	40.1	
-87.8	52.4	57.4	27.8	
-109.9	47.5	59.8	18.0	
-117.3	59.8	3.2	-33.7	
-124.7	35.2	-48.4	-43.5	
-210.8	35.2	-18.9	-70.6	
-90.2	30.3	3.2	-55.8	
-53.3	32.8	18.0	-36.1	
3.2	27.8	27.8	-1.7	
25.4	52.4	40.1	13.1	
1243.1	52.4	52.4	25.4	
1535.8	52.4	32.8	5.7	
1265.2	42.6	22.9	3.2	
1041.4	40.1	52.4	3.2	
979.9	22.9	59.8	15.5	
522.3	20.5	42.6	8.2	
232.0	20.5	50.0	15.5	
89.3	27.8	35.2	15.5	
-58.3	10.6	37.7	15.5	
-161.6	22.9	-21.4	15.5	
-289.5	27.8	30.3	15.5	
-439.6	25.4	72.1	18.0	
-631.4	20.5	45.1	18.0	
-678.2	10.6	37.7	22.9	
-727.4	10.6	18.0	32.8	
-759.4	13.1	-18.9	22.9	
-742.1	30.3	0.8	25.4	
-631.4	8.2	47.5	30.3	
-501.1	5.7	72.1	27.8	
-355.9	15.5	74.6	32.8	
-257.5	20.5	52.4	27.8	
-183.7	22.9	62.3	22.9	
-144.4	10.6	84.4	-4.1	
-129.6	8.2	54.9	-1.7	
-77.9	-11.5	50.0	18.0	
-33.7	15.5	40.1	3.2	
-122.2	22.9	47.5	22.9	
-173.9	30.3	67.2	25.4	
-154.2	27.8	40.1	15.5	
-146.8	40.1	-26.3	22.9	
-122.2	35.2	-53.3	-6.6	
-90.2	40.1	-26.3	-11.5	
-139.4	37.7	32.8	-1.7	
-156.7	35.2	82.0	0.8	
-124.7	25.4	106.6	-1.7	
-117.3	32.8	62.3	-4.1	
-26.3	25.4	69.7	-9.1	
52.4	37.7	106.6	13.1	
79.5	42.6	91.8	30.3	
77.0	32.8	15.5	13.1	
-21.4	35.2	42.6	15.5	
-80.4	27.8	42.6	3.2	
-208.3	10.6	47.5	20.5	
-289.5	8.2	59.8	13.1	
-311.6	13.1	40.1	5.7	
-289.5	45.1	15.5	0.8	
-306.7	52.4	5.7	-4.1	
-210.8	47.5	25.4	-4.1	
-9.1	45.1	57.4	-9.1	
190.2	25.4	47.5	-4.1	
271.4	20.5	-23.8	-6.6	
227.1	20.5	-102.5	-4.1	
197.6	10.6	-95.2	5.7	
180.4	3.2	-112.4	5.7	
123.8	10.6	-14.0	-9.1	
37.7	32.8	64.7	-9.1	
-102.5	22.9	94.3	-14.0	
-102.5	25.4	113.9	-21.4	
-68.1	22.9	54.9	-14.0	
-141.9	25.4	27.8	-14.0	
-210.8	15.5	-26.3	-4.1	
-252.6	5.7	-11.5	-21.4	
-159.1	25.4	10.6	-1.7	
-63.2	5.7	-43.5	-4.1	
-63.2	15.5	-75.5	-11.5	
-105.0	13.1	13.1	-26.3	
-151.7	15.5	74.6	-16.4	
-144.4	20.5	57.4	-46.0	
-85.3	13.1	25.4	-21.4	
-134.5	0.8	37.7	3.2	
-124.7	0.8	62.3	5.7	
-23.8	15.5	52.4	-14.0	
-21.4	15.5	37.7	-33.7	
-38.6	30.3	-21.4	-16.4	
-33.7	18.0	-9.1	-36.1	
-18.9	37.7	59.8	-48.4	
-1.7	27.8	59.8	-18.9	
57.4	30.3	57.4	-18.9	
86.9	47.5	106.6	18.0	
84.4	45.1	96.7	15.5	
-18.9	64.7	59.8	-38.6	
-734.8	72.1	22.9	-58.3	
-692.9	79.5	8.2	-65.6	
-378.1	89.3	15.5	-50.9	
-117.3	79.5	45.1	-31.2	
158.2	74.6	35.2	-18.9	
278.8	79.5	69.7	-18.9	
293.5	86.9	77.0	5.7	
313.2	79.5	62.3	-16.4	
251.7	62.3	69.7	-33.7	
148.4	52.4	84.4	-23.8	
35.2	57.4	50.0	-9.1	
-38.6	42.6	32.8	-9.1	
15.5	35.2	32.8	0.8	
101.6	32.8	15.5	-9.1	
155.8	27.8	35.2	18.0	
150.8	18.0	30.3	13.1	
123.8	15.5	47.5	-1.7	
45.1	-1.7	20.5	-1.7	
-46.0	-1.7	15.5	0.8	
-6.6	3.2	15.5	-4.1	
32.8	13.1	0.8	-43.5	
72.1	0.8	-18.9	-16.4	
-31.2	-21.4	-33.7	-48.4	
-223.1	-23.8	-16.4	-48.4	
-183.7	-16.4	0.8	-46.0	
-139.4	-14.0	45.1	3.2	
-196.0	-18.9	89.3	-18.9	
-183.7	-21.4	32.8	-14.0	
-132.1	-14.0	-46.0	-6.6	
-46.0	-11.5	-63.2	0.8	
-14.0	3.2	-28.7	-18.9	
-33.7	-1.7	-1.7	-4.1	
-63.2	-9.1	8.2	20.5	
-119.8	8.2	-9.1	13.1	
-55.8	-1.7	-38.6	30.3	
-43.5	22.9	-33.7	15.5	
5.7	18.0	-38.6	10.6	
-18.9	13.1	-75.5	0.8	
-171.4	13.1	-53.3	15.5	
-196.0	15.5	-26.3	15.5	
-232.9	25.4	-14.0	15.5	
-309.2	15.5	-33.7	10.6	
-304.3	30.3	-11.5	10.6	
-247.7	22.9	-14.0	18.0	
-218.2	32.8	-14.0	27.8	
-137.0	35.2	-23.8	37.7	
-21.4	47.5	-28.7	18.0	
40.1	32.8	-60.7	10.6	
91.8	18.0	-53.3	3.2	
106.6	27.8	-14.0	8.2	
62.3	37.7	-23.8	18.0	
-41.0	27.8	-33.7	18.0	
-9.1	52.4	-63.2	18.0	
82.0	42.6	-77.9	25.4	
47.5	47.5	-68.1	25.4	
72.1	35.2	-6.6	20.5	
136.1	35.2	13.1	-9.1	
133.6	25.4	-21.4	-9.1	
202.5	35.2	-63.2	-4.1	
187.7	40.1	-70.6	10.6	
187.7	37.7	-46.0	-1.7	
69.7	54.9	-53.3	13.1	
37.7	37.7	-6.6	32.8	
116.4	54.9	-41.0	35.2	
118.9	54.9	-33.7	15.5	
175.4	50.0	-14.0	20.5	
128.7	64.7	-97.6	20.5	
52.4	52.4	-55.8	10.6	
59.8	59.8	-114.8	25.4	
148.4	57.4	-92.7	30.3	
148.4	54.9	-50.9	25.4	
155.8	50.0	-43.5	37.7	
168.1	45.1	-33.7	-1.7	
118.9	20.5	-31.2	-36.1	
79.5	40.1	-31.2	3.2	
20.5	37.7	27.8	13.1	
-141.9	47.5	67.2	45.1	
-218.2	59.8	47.5	50.0	
-159.1	96.7	25.4	30.3	
8.2	89.3	-9.1	-31.2	
30.3	77.0	-18.9	-63.2	
3.2	50.0	-36.1	-31.2	
5.7	67.2	-60.7	-28.7	
111.5	74.6	-33.7	-18.9	
229.6	82.0	-46.0	-9.1	
345.2	67.2	-41.0	3.2	
364.9	67.2	-31.2	27.8	
335.3	84.4	32.8	27.8	
281.2	86.9	32.8	-6.6	
227.1	89.3	-4.1	-4.1	
141.0	82.0	-48.4	-6.6	
-46.0	74.6	-38.6	-6.6	
-105.0	64.7	-14.0	20.5	
-77.9	47.5	-60.7	20.5	
-9.1	54.9	-4.1	0.8	
82.0	45.1	27.8	8.2	
-18.9	37.7	25.4	-21.4	
-112.4	32.8	-60.7	-41.0	
50.0	35.2	-48.4	-43.5	
42.6	45.1	8.2	-11.5	
-117.3	42.6	8.2	8.2	
-260.0	20.5	30.3	3.2	
-215.7	37.7	15.5	10.6	
-282.1	47.5	3.2	22.9	
-181.3	27.8	-31.2	10.6	
-80.4	40.1	-26.3	18.0	
-46.0	35.2	-97.6	42.6	
-46.0	30.3	-80.4	32.8	
8.2	8.2	-1.7	32.8	
91.8	-9.1	-4.1	42.6	
148.4	18.0	67.2	15.5	
96.7	35.2	74.6	-6.6	
62.3	35.2	57.4	-9.1	
136.1	42.6	35.2	18.0	
180.4	20.5	35.2	5.7	
219.7	40.1	3.2	20.5	
288.6	40.1	-97.6	67.2	
310.7	10.6	-48.4	50.0	
241.9	25.4	-11.5	32.8	
173.0	10.6	82.0	-6.6	
101.6	15.5	84.4	-4.1	
-38.6	32.8	123.8	-55.8	
-87.8	30.3	148.4	-48.4	
-28.7	10.6	111.5	3.2	
42.6	8.2	148.4	5.7	
52.4	25.4	182.8	5.7	
13.1	45.1	101.6	5.7	
3.2	50.0	-33.7	-21.4	
45.1	40.1	-159.1	-14.0	
62.3	32.8	-100.1	5.7	
3.2	40.1	-92.7	20.5	
-70.6	42.6	-186.2	18.0	
18.0	47.5	-164.0	32.8	
118.9	40.1	-105.0	32.8	
239.4	30.3	-107.5	69.7	
266.5	40.1	-48.4	69.7	
192.7	50.0	62.3	40.1	
74.6	52.4	50.0	18.0	
-11.5	37.7	-33.7	22.9	
-68.1	40.1	-46.0	-1.7	
-75.5	37.7	-63.2	20.5	
-95.2	37.7	0.8	45.1	
-50.9	45.1	35.2	42.6	
-46.0	40.1	13.1	35.2	
-114.8	40.1	-11.5	40.1	
-183.7	42.6	-38.6	25.4	
-90.2	42.6	40.1	32.8	
0.8	35.2	101.6	32.8	
42.6	32.8	57.4	32.8	
69.7	35.2	52.4	32.8	
133.6	32.8	113.9	10.6	
150.8	40.1	99.2	-4.1	
202.5	45.1	-6.6	18.0	
239.4	54.9	-16.4	15.5	
330.4	35.2	-26.3	13.1	
335.3	42.6	-75.5	13.1	
313.2	32.8	-100.1	37.7	
214.8	37.7	-28.7	32.8	
133.6	45.1	15.5	18.0	
57.4	42.6	35.2	13.1	
155.8	37.7	104.1	8.2	
544.4	15.5	145.9	20.5	
510.0	15.5	113.9	37.7	
416.5	15.5	113.9	20.5	
374.7	-11.5	84.4	30.3	
273.8	0.8	40.1	25.4	
219.7	-4.1	50.0	8.2	
187.7	-4.1	22.9	-1.7	
224.6	-1.7	77.0	8.2	
313.2	10.6	160.7	10.6	
268.9	0.8	219.7	5.7	
249.2	20.5	202.5	3.2	
-31.2	47.5	153.3	-6.6	
-198.5	52.4	54.9	5.7	
-193.6	32.8	-117.3	3.2	
-75.5	18.0	-338.7	-4.1	
-68.1	15.5	-262.4	-14.0	
-141.9	13.1	-105.0	0.8	
-38.6	-4.1	-21.4	32.8	
20.5	-4.1	32.8	52.4	
89.3	-9.1	116.4	52.4	
91.8	-6.6	67.2	30.3	
84.4	-18.9	30.3	-18.9	
160.7	-28.7	13.1	-50.9	
165.6	-21.4	-33.7	-43.5	
86.9	3.2	-33.7	-28.7	
-21.4	32.8	15.5	-38.6	
-92.7	37.7	62.3	-43.5	
77.0	22.9	89.3	-36.1	
244.3	22.9	-14.0	-6.6	
330.4	10.6	-9.1	0.8	
391.9	-1.7	0.8	18.0	
374.7	8.2	77.0	10.6	
318.1	15.5	47.5	25.4	
251.7	27.8	52.4	40.1	
94.3	35.2	37.7	22.9	
-16.4	30.3	-16.4	18.0	
18.0	10.6	-6.6	-1.7	
111.5	13.1	-6.6	-16.4	
190.2	-1.7	8.2	-6.6	
148.4	10.6	42.6	10.6	
209.9	0.8	-11.5	0.8	
254.2	15.5	64.7	18.0	
227.1	18.0	99.2	8.2	
222.2	13.1	163.1	45.1	
232.0	18.0	190.2	42.6	
259.1	3.2	148.4	3.2	
236.9	18.0	128.7	-48.4	
232.0	18.0	50.0	-82.9	
148.4	27.8	-107.5	-60.7	
145.9	27.8	-53.3	20.5	
89.3	45.1	-36.1	0.8	
89.3	42.6	-6.6	-11.5	
72.1	42.6	-18.9	-11.5	
123.8	35.2	22.9	3.2	
256.6	37.7	86.9	-1.7	
256.6	25.4	69.7	-16.4	
217.3	22.9	77.0	-14.0	
232.0	20.5	10.6	-31.2	
200.0	30.3	-55.8	-33.7	
185.3	35.2	-171.4	-11.5	
138.5	42.6	-105.0	0.8	
131.2	35.2	-149.3	20.5	
195.1	25.4	-161.6	20.5	
367.3	50.0	-102.5	22.9	
566.6	32.8	86.9	10.6	
537.1	45.1	116.4	18.0	
453.4	35.2	101.6	22.9	
219.7	52.4	37.7	10.6	
91.8	54.9	-31.2	0.8	
-90.2	37.7	-85.3	13.1	
-31.2	30.3	-225.5	37.7	
-144.4	27.8	-134.5	32.8	
-584.7	40.1	-154.2	15.5	
-200.9	47.5	-255.1	10.6	
-31.2	32.8	-208.3	30.3	
89.3	42.6	-90.2	13.1	
244.3	30.3	-4.1	0.8	
303.4	18.0	30.3	-4.1	
332.9	22.9	91.8	3.2	
187.7	37.7	67.2	8.2	
138.5	20.5	0.8	25.4	
101.6	20.5	-60.7	3.2	
72.1	25.4	13.1	-4.1	
168.1	37.7	40.1	0.8	
168.1	42.6	72.1	27.8	
286.1	32.8	-23.8	3.2	
384.5	32.8	-21.4	-9.1	
441.1	13.1	30.3	-4.1	
369.8	35.2	30.3	-11.5	
288.6	40.1	10.6	-26.3	
173.0	45.1	-21.4	5.7	
113.9	37.7	-18.9	40.1	
77.0	32.8	-18.9	37.7	
20.5	47.5	-102.5	-6.6	
54.9	57.4	-82.9	8.2	
45.1	50.0	-14.0	27.8	
-41.0	42.6	-60.7	35.2	
-48.4	32.8	-73.0	45.1	
99.2	27.8	-75.5	27.8	
202.5	32.8	27.8	20.5	
168.1	45.1	109.0	3.2	
195.1	32.8	256.6	3.2	
158.2	37.7	254.2	22.9	
251.7	20.5	180.4	25.4	
256.6	13.1	-55.8	22.9	
246.8	27.8	-48.4	-6.6	
200.0	27.8	54.9	-18.9	
205.0	35.2	-38.6	-23.8	
212.3	27.8	-46.0	-16.4	
330.4	52.4	-18.9	-4.1	
372.2	45.1	47.5	0.8	
389.5	47.5	96.7	0.8	
379.6	37.7	138.5	-1.7	
369.8	25.4	86.9	-9.1	
369.8	32.8	-14.0	3.2	
209.9	27.8	-46.0	8.2	
