sensor1	sensor2	sensor3	sensor4	
59.8	101.6	-1.7	8.2	
57.4	91.8	8.2	13.1	
45.1	101.6	-6.6	20.5	
45.1	111.5	0.8	10.6	
27.8	133.6	-9.1	13.1	
32.8	109.0	5.7	25.4	
37.7	79.5	8.2	0.8	
84.4	59.8	-6.6	8.2	
367.3	18.0	0.8	10.6	
268.9	-65.6	-6.6	10.6	
200.0	-58.3	-9.1	-6.6	
173.0	-53.3	-11.5	10.6	
109.0	-38.6	-6.6	8.2	
79.5	-18.9	-1.7	3.2	
54.9	5.7	0.8	5.7	
35.2	27.8	0.8	20.5	
42.6	30.3	3.2	25.4	
27.8	37.7	-9.1	18.0	
18.0	25.4	3.2	20.5	
18.0	37.7	-11.5	20.5	
25.4	35.2	-18.9	-16.4	
47.5	37.7	-14.0	-9.1	
47.5	37.7	-6.6	8.2	
59.8	52.4	-11.5	5.7	
54.9	47.5	3.2	10.6	
45.1	47.5	-4.1	8.2	
47.5	52.4	-14.0	3.2	
54.9	52.4	-16.4	8.2	
47.5	40.1	-1.7	3.2	
47.5	52.4	-4.1	-21.4	
35.2	47.5	-6.6	-14.0	
35.2	50.0	-1.7	-4.1	
20.5	42.6	-1.7	3.2	
30.3	40.1	-9.1	-4.1	
27.8	40.1	-9.1	-1.7	
8.2	40.1	-1.7	-9.1	
3.2	30.3	3.2	-1.7	
3.2	45.1	-1.7	-9.1	
-1.7	40.1	5.7	3.2	
5.7	32.8	3.2	-1.7	
0.8	50.0	5.7	-14.0	
10.6	40.1	0.8	0.8	
10.6	35.2	5.7	-9.1	
0.8	40.1	0.8	3.2	
25.4	40.1	3.2	-9.1	
18.0	47.5	-11.5	-1.7	
20.5	47.5	3.2	-1.7	
27.8	45.1	8.2	-6.6	
35.2	54.9	-1.7	-9.1	
32.8	64.7	-4.1	-9.1	
27.8	52.4	-9.1	-14.0	
47.5	62.3	-4.1	-1.7	
35.2	40.1	3.2	-11.5	
27.8	37.7	10.6	8.2	
25.4	35.2	15.5	-4.1	
15.5	57.4	13.1	-1.7	
-1.7	62.3	15.5	-6.6	
0.8	52.4	10.6	3.2	
-11.5	45.1	5.7	-1.7	
13.1	-18.9	0.8	0.8	
10.6	-82.9	8.2	-4.1	
15.5	-87.8	8.2	-1.7	
32.8	-36.1	8.2	-14.0	
15.5	3.2	-1.7	-14.0	
20.5	27.8	5.7	-18.9	
10.6	54.9	-4.1	3.2	
15.5	50.0	-6.6	-4.1	
27.8	59.8	5.7	3.2	
25.4	45.1	5.7	-9.1	
25.4	57.4	3.2	0.8	
18.0	64.7	-9.1	-11.5	
18.0	64.7	8.2	-9.1	
22.9	57.4	5.7	-4.1	
8.2	54.9	-4.1	-6.6	
13.1	54.9	8.2	-1.7	
20.5	62.3	-6.6	-9.1	
27.8	20.5	5.7	0.8	
20.5	-26.3	8.2	-9.1	
30.3	-41.0	-1.7	-9.1	
25.4	-50.9	3.2	-11.5	
37.7	-33.7	13.1	-11.5	
35.2	-9.1	13.1	-14.0	
27.8	15.5	5.7	-6.6	
35.2	35.2	0.8	8.2	
27.8	52.4	0.8	5.7	
25.4	64.7	0.8	-4.1	
27.8	89.3	3.2	-1.7	
32.8	64.7	5.7	-1.7	
40.1	64.7	3.2	-4.1	
35.2	64.7	5.7	-11.5	
40.1	72.1	0.8	-1.7	
40.1	40.1	0.8	0.8	
47.5	50.0	3.2	-6.6	
40.1	50.0	3.2	-9.1	
50.0	27.8	5.7	3.2	
47.5	52.4	10.6	-21.4	
62.3	40.1	0.8	-18.9	
40.1	86.9	3.2	-16.4	
40.1	94.3	8.2	3.2	
47.5	96.7	5.7	3.2	
42.6	84.4	10.6	-4.1	
22.9	69.7	-4.1	5.7	
40.1	69.7	22.9	5.7	
30.3	45.1	18.0	-9.1	
59.8	62.3	18.0	13.1	
57.4	72.1	18.0	13.1	
54.9	-16.4	8.2	3.2	
57.4	-92.7	13.1	-9.1	
59.8	-90.2	15.5	-16.4	
69.7	-43.5	10.6	-14.0	
45.1	-46.0	13.1	0.8	
64.7	-55.8	10.6	15.5	
52.4	-16.4	18.0	-4.1	
57.4	25.4	10.6	-28.7	
35.2	-21.4	8.2	-9.1	
18.0	-33.7	8.2	0.8	
15.5	-28.7	0.8	-9.1	
18.0	-6.6	5.7	8.2	
-16.4	8.2	13.1	-6.6	
-11.5	30.3	15.5	-16.4	
-9.1	30.3	18.0	-9.1	
-6.6	22.9	18.0	-4.1	
-4.1	32.8	8.2	10.6	
-14.0	13.1	13.1	-9.1	
-16.4	15.5	10.6	-14.0	
-11.5	25.4	18.0	-4.1	
15.5	47.5	10.6	0.8	
32.8	42.6	5.7	3.2	
54.9	45.1	5.7	0.8	
25.4	54.9	13.1	8.2	
10.6	45.1	22.9	-4.1	
-41.0	67.2	25.4	3.2	
-149.3	69.7	20.5	10.6	
-205.9	72.1	18.0	13.1	
-173.9	67.2	25.4	22.9	
-129.6	57.4	20.5	5.7	
-73.0	37.7	18.0	10.6	
-46.0	20.5	13.1	-9.1	
3.2	42.6	13.1	3.2	
52.4	32.8	22.9	5.7	
113.9	25.4	13.1	18.0	
163.1	22.9	13.1	18.0	
244.3	8.2	25.4	5.7	
234.5	3.2	18.0	-4.1	
207.4	8.2	10.6	18.0	
160.7	20.5	8.2	18.0	
155.8	32.8	10.6	0.8	
136.1	42.6	8.2	-14.0	
111.5	27.8	10.6	-6.6	
94.3	32.8	8.2	5.7	
72.1	27.8	10.6	3.2	
47.5	27.8	10.6	-6.6	
22.9	35.2	5.7	-4.1	
-4.1	18.0	-4.1	3.2	
-31.2	20.5	0.8	-1.7	
-43.5	15.5	3.2	5.7	
-53.3	20.5	-4.1	15.5	
-43.5	18.0	8.2	10.6	
-50.9	22.9	0.8	8.2	
-38.6	25.4	0.8	15.5	
-41.0	18.0	15.5	25.4	
-43.5	20.5	10.6	22.9	
-46.0	15.5	5.7	10.6	
-33.7	15.5	8.2	-18.9	
-31.2	15.5	13.1	-14.0	
-31.2	18.0	15.5	0.8	
-46.0	35.2	8.2	13.1	
-41.0	25.4	0.8	3.2	
-43.5	22.9	5.7	3.2	
-53.3	20.5	0.8	32.8	
-31.2	13.1	3.2	20.5	
-18.9	15.5	5.7	32.8	
-33.7	13.1	5.7	15.5	
-46.0	22.9	0.8	27.8	
-31.2	27.8	-1.7	32.8	
-38.6	22.9	0.8	27.8	
-21.4	25.4	0.8	10.6	
-14.0	13.1	-4.1	25.4	
0.8	20.5	-1.7	35.2	
3.2	18.0	0.8	37.7	
3.2	27.8	3.2	25.4	
-28.7	30.3	-9.1	30.3	
-33.7	37.7	8.2	25.4	
-11.5	27.8	-1.7	27.8	
3.2	35.2	-4.1	42.6	
-9.1	18.0	-1.7	37.7	
-18.9	25.4	3.2	37.7	
3.2	20.5	0.8	40.1	
8.2	10.6	15.5	35.2	
5.7	15.5	5.7	27.8	
-16.4	25.4	13.1	27.8	
-11.5	3.2	13.1	22.9	
50.0	8.2	5.7	45.1	
99.2	5.7	3.2	45.1	
131.2	8.2	5.7	37.7	
126.2	15.5	18.0	42.6	
101.6	0.8	13.1	47.5	
69.7	-1.7	10.6	35.2	
45.1	15.5	8.2	45.1	
62.3	27.8	8.2	40.1	
101.6	15.5	10.6	52.4	
99.2	13.1	18.0	45.1	
59.8	18.0	10.6	42.6	
77.0	27.8	10.6	35.2	
111.5	25.4	13.1	37.7	
128.7	35.2	25.4	52.4	
175.4	13.1	5.7	40.1	
187.7	18.0	5.7	45.1	
165.6	25.4	10.6	52.4	
155.8	30.3	13.1	45.1	
148.4	22.9	18.0	50.0	
165.6	22.9	10.6	54.9	
177.9	25.4	0.8	22.9	
185.3	32.8	13.1	37.7	
192.7	18.0	32.8	50.0	
177.9	22.9	10.6	52.4	
180.4	18.0	8.2	42.6	
227.1	30.3	8.2	37.7	
217.3	13.1	15.5	62.3	
187.7	20.5	20.5	57.4	
160.7	18.0	22.9	47.5	
128.7	18.0	15.5	59.8	
113.9	20.5	8.2	52.4	
111.5	35.2	-1.7	45.1	
74.6	13.1	-9.1	57.4	
72.1	13.1	-14.0	47.5	
57.4	22.9	-6.6	42.6	
54.9	20.5	0.8	32.8	
50.0	15.5	5.7	40.1	
52.4	10.6	3.2	32.8	
42.6	35.2	-1.7	37.7	
13.1	32.8	8.2	35.2	
0.8	42.6	-11.5	27.8	
-4.1	40.1	-6.6	37.7	
-38.6	35.2	8.2	27.8	
-55.8	32.8	5.7	35.2	
-65.6	37.7	-1.7	22.9	
-46.0	32.8	0.8	0.8	
-43.5	32.8	-11.5	-6.6	
-65.6	20.5	3.2	8.2	
-87.8	27.8	0.8	0.8	
-92.7	18.0	-4.1	-18.9	
-119.8	25.4	-1.7	-9.1	
-117.3	18.0	-1.7	-1.7	
-139.4	27.8	-6.6	-1.7	
-60.7	8.2	0.8	0.8	
-9.1	18.0	-1.7	-9.1	
18.0	13.1	-1.7	-6.6	
45.1	20.5	8.2	-23.8	
86.9	27.8	-4.1	-23.8	
45.1	37.7	10.6	0.8	
42.6	22.9	-9.1	-16.4	
18.0	30.3	-4.1	-9.1	
-50.9	25.4	13.1	-6.6	
-97.6	30.3	5.7	-4.1	
-122.2	35.2	3.2	-1.7	
-156.7	25.4	-1.7	-21.4	
-166.5	30.3	5.7	-16.4	
-141.9	30.3	5.7	-28.7	
-100.1	42.6	3.2	-1.7	
-55.8	45.1	20.5	-9.1	
-95.2	57.4	25.4	-18.9	
-141.9	37.7	27.8	-14.0	
-154.2	27.8	35.2	-6.6	
-151.7	18.0	25.4	-14.0	
-137.0	35.2	15.5	-16.4	
-132.1	45.1	5.7	-14.0	
-137.0	30.3	5.7	-14.0	
-112.4	27.8	3.2	-9.1	
-95.2	40.1	-1.7	-18.9	
-70.6	25.4	-14.0	-14.0	
-48.4	42.6	10.6	-4.1	
-55.8	32.8	10.6	-16.4	
-73.0	45.1	-11.5	-18.9	
-80.4	52.4	-11.5	-23.8	
-87.8	54.9	-6.6	-16.4	
-97.6	35.2	3.2	-18.9	
-82.9	35.2	-11.5	-16.4	
-65.6	35.2	-36.1	-21.4	
-68.1	59.8	-33.7	-21.4	
-63.2	54.9	-36.1	-11.5	
-28.7	47.5	-14.0	-6.6	
-48.4	47.5	5.7	-16.4	
-46.0	54.9	-1.7	-14.0	
-55.8	47.5	-1.7	-14.0	
-50.9	54.9	-18.9	-9.1	
-55.8	59.8	-28.7	-6.6	
-58.3	45.1	-26.3	3.2	
-48.4	62.3	-31.2	-11.5	
-36.1	62.3	-23.8	0.8	
-26.3	50.0	-11.5	-14.0	
-21.4	30.3	-26.3	-28.7	
-26.3	18.0	-28.7	-14.0	
-26.3	18.0	-28.7	-4.1	
-26.3	54.9	-18.9	-18.9	
-21.4	57.4	-26.3	0.8	
-21.4	57.4	-23.8	-9.1	
-26.3	57.4	-9.1	3.2	
-23.8	59.8	-9.1	3.2	
-31.2	35.2	-23.8	-4.1	
-55.8	-31.2	-28.7	-1.7	
-97.6	-31.2	-14.0	-16.4	
-132.1	0.8	-11.5	-9.1	
-171.4	35.2	-9.1	-9.1	
-235.4	52.4	13.1	-4.1	
-269.8	77.0	18.0	-4.1	
-264.9	74.6	3.2	3.2	
-252.6	40.1	3.2	18.0	
-247.7	18.0	5.7	0.8	
-242.8	27.8	15.5	-9.1	
-225.5	35.2	5.7	-6.6	
-196.0	82.0	5.7	5.7	
-191.1	62.3	15.5	-1.7	
-181.3	-18.9	10.6	-1.7	
-166.5	-38.6	8.2	-1.7	
-154.2	-43.5	0.8	3.2	
-144.4	-4.1	-1.7	-16.4	
-122.2	25.4	18.0	-14.0	
-100.1	20.5	25.4	5.7	
-77.9	30.3	-1.7	-4.1	
-68.1	54.9	13.1	-9.1	
-55.8	82.0	3.2	-21.4	
-38.6	59.8	-4.1	0.8	
-11.5	47.5	3.2	-11.5	
8.2	52.4	-1.7	-6.6	
32.8	64.7	-6.6	5.7	
54.9	32.8	-1.7	-14.0	
62.3	40.1	5.7	-1.7	
72.1	-1.7	10.6	0.8	
67.2	-60.7	3.2	-6.6	
72.1	-50.9	-6.6	-14.0	
91.8	-18.9	-6.6	-9.1	
77.0	-28.7	-1.7	-11.5	
77.0	0.8	-6.6	0.8	
79.5	25.4	13.1	-4.1	
69.7	37.7	30.3	3.2	
54.9	30.3	10.6	-1.7	
72.1	45.1	-1.7	10.6	
74.6	25.4	0.8	0.8	
84.4	35.2	-4.1	8.2	
86.9	37.7	-1.7	18.0	
96.7	42.6	18.0	-1.7	
79.5	37.7	37.7	-21.4	
72.1	37.7	30.3	-9.1	
45.1	32.8	18.0	3.2	
47.5	30.3	30.3	-4.1	
25.4	30.3	27.8	8.2	
35.2	42.6	40.1	-1.7	
20.5	52.4	62.3	15.5	
5.7	40.1	45.1	13.1	
-4.1	54.9	64.7	18.0	
8.2	57.4	54.9	40.1	
-16.4	47.5	64.7	35.2	
-4.1	50.0	82.0	13.1	
22.9	52.4	69.7	-31.2	
37.7	64.7	62.3	-23.8	
54.9	50.0	57.4	20.5	
42.6	37.7	64.7	22.9	
35.2	45.1	64.7	15.5	
5.7	50.0	74.6	18.0	
-46.0	57.4	62.3	20.5	
-60.7	57.4	91.8	15.5	
-53.3	54.9	99.2	27.8	
-55.8	54.9	101.6	25.4	
-53.3	67.2	99.2	37.7	
-48.4	59.8	96.7	35.2	
-63.2	42.6	113.9	32.8	
-31.2	42.6	111.5	40.1	
-18.9	59.8	118.9	25.4	
-14.0	62.3	106.6	30.3	
-21.4	45.1	138.5	32.8	
-60.7	45.1	136.1	8.2	
-73.0	52.4	141.0	27.8	
-80.4	13.1	138.5	45.1	
-65.6	-9.1	126.2	37.7	
-38.6	-26.3	136.1	45.1	
-46.0	3.2	141.0	45.1	
-38.6	47.5	126.2	27.8	
-80.4	37.7	131.2	25.4	
-92.7	-9.1	131.2	30.3	
-90.2	-14.0	123.8	20.5	
-105.0	25.4	133.6	20.5	
-80.4	72.1	116.4	25.4	
-82.9	109.0	113.9	27.8	
-97.6	131.2	104.1	30.3	
-63.2	133.6	91.8	20.5	
-28.7	106.6	84.4	25.4	
-26.3	126.2	64.7	32.8	
-41.0	138.5	52.4	25.4	
-55.8	111.5	50.0	40.1	
-53.3	79.5	74.6	25.4	
-77.9	64.7	45.1	27.8	
-80.4	15.5	27.8	40.1	
-77.9	-178.8	5.7	20.5	
-73.0	-299.3	-1.7	27.8	
-65.6	-218.2	-16.4	35.2	
-58.3	-124.7	-21.4	27.8	
-36.1	-80.4	-33.7	-6.6	
10.6	-4.1	-33.7	10.6	
52.4	32.8	-46.0	8.2	
111.5	32.8	-48.4	15.5	
136.1	27.8	-43.5	5.7	
182.8	15.5	-58.3	-16.4	
212.3	50.0	-58.3	-14.0	
236.9	52.4	-68.1	5.7	
271.4	50.0	-53.3	3.2	
288.6	27.8	-70.6	18.0	
303.4	37.7	-65.6	35.2	
308.3	30.3	-68.1	18.0	
318.1	35.2	-75.5	13.1	
318.1	32.8	-65.6	25.4	
293.5	27.8	-70.6	15.5	
313.2	37.7	-60.7	3.2	
305.8	54.9	-77.9	5.7	
296.0	54.9	-70.6	8.2	
278.8	50.0	-63.2	0.8	
246.8	52.4	-70.6	8.2	
276.3	72.1	-65.6	5.7	
288.6	99.2	-63.2	0.8	
300.9	72.1	-60.7	-6.6	
283.7	-1.7	-75.5	-16.4	
276.3	-4.1	-80.4	-1.7	
271.4	20.5	-73.0	-9.1	
229.6	22.9	-70.6	-6.6	
175.4	22.9	-70.6	-11.5	
59.8	25.4	-77.9	-14.0	
0.8	18.0	-73.0	-11.5	
-41.0	13.1	-68.1	-9.1	
-53.3	0.8	-63.2	-11.5	
-14.0	-21.4	-63.2	-6.6	
25.4	-18.9	-60.7	-14.0	
89.3	-18.9	-55.8	-21.4	
138.5	-31.2	-70.6	-21.4	
163.1	-26.3	-60.7	-18.9	
227.1	-26.3	-63.2	-6.6	
340.3	-14.0	-48.4	-21.4	
313.2	5.7	-48.4	-9.1	
305.8	3.2	-53.3	-11.5	
219.7	8.2	-68.1	-23.8	
175.4	8.2	-48.4	-9.1	
160.7	18.0	-38.6	0.8	
155.8	15.5	-31.2	3.2	
170.5	13.1	-23.8	-11.5	
175.4	13.1	-11.5	-31.2	
163.1	15.5	3.2	-26.3	
158.2	10.6	-1.7	-36.1	
106.6	5.7	-14.0	-26.3	
82.0	20.5	-6.6	-23.8	
86.9	22.9	0.8	-23.8	
59.8	22.9	-16.4	-23.8	
52.4	32.8	-11.5	-23.8	
54.9	35.2	10.6	-11.5	
69.7	42.6	15.5	-14.0	
91.8	40.1	25.4	-18.9	
136.1	47.5	22.9	-9.1	
160.7	45.1	54.9	-11.5	
141.0	47.5	42.6	-14.0	
116.4	37.7	40.1	-16.4	
94.3	42.6	27.8	-16.4	
94.3	42.6	8.2	-16.4	
99.2	47.5	0.8	-14.0	
96.7	42.6	-4.1	-14.0	
99.2	45.1	0.8	-6.6	
82.0	45.1	-6.6	-14.0	
82.0	52.4	-9.1	-9.1	
69.7	40.1	10.6	-11.5	
77.0	40.1	32.8	0.8	
79.5	35.2	18.0	3.2	
82.0	30.3	13.1	-6.6	
62.3	32.8	18.0	0.8	
69.7	45.1	3.2	-16.4	
69.7	22.9	-1.7	-28.7	
187.7	42.6	-11.5	-14.0	
150.8	59.8	-23.8	-14.0	
128.7	37.7	-18.9	-14.0	
91.8	57.4	-14.0	-9.1	
69.7	54.9	-33.7	-11.5	
62.3	37.7	-16.4	-14.0	
27.8	35.2	-28.7	-9.1	
10.6	30.3	-26.3	-14.0	
-14.0	35.2	-18.9	-6.6	
-41.0	32.8	-28.7	-9.1	
-46.0	35.2	-23.8	8.2	
-63.2	35.2	-23.8	8.2	
-70.6	50.0	-28.7	5.7	
-41.0	50.0	-26.3	8.2	
-48.4	40.1	-11.5	-11.5	
-41.0	18.0	-26.3	-46.0	
-92.7	13.1	-18.9	-41.0	
-134.5	42.6	-26.3	-9.1	
-132.1	42.6	-26.3	-16.4	
-102.5	57.4	-21.4	-4.1	
-114.8	59.8	-18.9	-4.1	
-100.1	45.1	-18.9	15.5	
-63.2	25.4	-18.9	20.5	
-38.6	27.8	-16.4	8.2	
-48.4	42.6	-6.6	30.3	
-58.3	30.3	-6.6	18.0	
-70.6	50.0	-16.4	13.1	
-53.3	42.6	-18.9	15.5	
-36.1	35.2	-1.7	-16.4	
-55.8	13.1	-9.1	-28.7	
-53.3	18.0	-18.9	-26.3	
-43.5	-6.6	-9.1	5.7	
-38.6	-9.1	-14.0	5.7	
-58.3	-14.0	-11.5	18.0	
-50.9	5.7	-4.1	13.1	
-102.5	8.2	-9.1	-1.7	
-122.2	5.7	-11.5	-9.1	
-159.1	8.2	0.8	-4.1	
-161.6	15.5	-14.0	5.7	
-139.4	37.7	-16.4	0.8	
-151.7	40.1	-14.0	-9.1	
-149.3	30.3	-21.4	-16.4	
-109.9	35.2	-6.6	0.8	
-73.0	40.1	-4.1	15.5	
-122.2	25.4	3.2	27.8	
-146.8	30.3	5.7	22.9	
-149.3	27.8	-6.6	30.3	
-129.6	27.8	-14.0	15.5	
-109.9	15.5	-9.1	-11.5	
-87.8	22.9	-26.3	10.6	
-55.8	27.8	-21.4	5.7	
-6.6	25.4	-16.4	-18.9	
40.1	35.2	-1.7	-36.1	
123.8	57.4	5.7	-33.7	
160.7	64.7	13.1	-14.0	
57.4	57.4	-1.7	-11.5	
-70.6	50.0	-6.6	-4.1	
-107.5	50.0	0.8	27.8	
-63.2	59.8	-9.1	91.8	
-46.0	40.1	-1.7	79.5	
-18.9	42.6	-1.7	30.3	
35.2	30.3	-6.6	-1.7	
62.3	42.6	5.7	8.2	
27.8	37.7	-4.1	10.6	
35.2	40.1	-16.4	5.7	
35.2	32.8	-9.1	-16.4	
8.2	32.8	-6.6	-4.1	
-41.0	40.1	-9.1	-4.1	
-70.6	30.3	-9.1	-9.1	
-97.6	50.0	-9.1	10.6	
-95.2	35.2	-9.1	-9.1	
-100.1	32.8	-9.1	-4.1	
-92.7	35.2	-1.7	15.5	
-87.8	45.1	-16.4	15.5	
-58.3	47.5	-11.5	15.5	
-41.0	45.1	-18.9	-4.1	
-38.6	40.1	-16.4	-11.5	
-33.7	50.0	-11.5	5.7	
-31.2	47.5	-6.6	8.2	
-18.9	45.1	-11.5	5.7	
-26.3	47.5	0.8	13.1	
-21.4	37.7	-4.1	13.1	
-50.9	27.8	-4.1	25.4	
-55.8	42.6	-9.1	15.5	
-50.9	50.0	-6.6	8.2	
-77.9	37.7	-9.1	27.8	
-48.4	30.3	-16.4	-16.4	
-18.9	35.2	-1.7	-1.7	
-21.4	45.1	-4.1	5.7	
-21.4	37.7	-6.6	-9.1	
-28.7	45.1	3.2	5.7	
0.8	37.7	0.8	20.5	
-11.5	47.5	18.0	13.1	
-4.1	35.2	13.1	-18.9	
32.8	47.5	5.7	5.7	
37.7	50.0	3.2	13.1	
67.2	40.1	-1.7	37.7	
101.6	45.1	10.6	30.3	
123.8	62.3	5.7	25.4	
104.1	45.1	10.6	30.3	
59.8	52.4	0.8	-16.4	
69.7	52.4	-11.5	-26.3	
64.7	35.2	8.2	-9.1	
13.1	45.1	15.5	5.7	
47.5	47.5	13.1	-14.0	
72.1	35.2	8.2	8.2	
-11.5	35.2	-1.7	8.2	
-100.1	25.4	13.1	-26.3	
-85.3	27.8	27.8	-6.6	
-73.0	32.8	35.2	-9.1	
-6.6	42.6	27.8	-28.7	
-41.0	40.1	32.8	-4.1	
-43.5	35.2	15.5	15.5	
47.5	40.1	20.5	52.4	
109.0	35.2	22.9	47.5	
59.8	37.7	30.3	25.4	
27.8	25.4	27.8	8.2	
35.2	20.5	15.5	18.0	
-11.5	42.6	22.9	22.9	
