sensor1	sensor2	sensor3	sensor4	
190.2	30.3	-4.1	15.5	
219.7	27.8	-28.7	32.8	
109.0	37.7	5.7	27.8	
-18.9	15.5	15.5	-6.6	
-129.6	25.4	-1.7	-14.0	
-92.7	22.9	-1.7	5.7	
10.6	25.4	-4.1	3.2	
236.9	15.5	5.7	5.7	
394.4	22.9	8.2	5.7	
391.9	13.1	-9.1	0.8	
153.3	10.6	-4.1	-1.7	
-77.9	18.0	-50.9	18.0	
13.1	13.1	-31.2	15.5	
359.9	18.0	-9.1	0.8	
578.9	35.2	-23.8	3.2	
571.5	22.9	-9.1	3.2	
246.8	18.0	13.1	3.2	
-26.3	32.8	8.2	20.5	
-434.6	25.4	0.8	15.5	
-902.0	30.3	5.7	18.0	
-919.3	42.6	15.5	15.5	
-579.8	37.7	54.9	25.4	
-225.5	20.5	50.0	15.5	
-26.3	37.7	22.9	30.3	
-97.6	37.7	22.9	52.4	
-223.1	42.6	15.5	74.6	
-235.4	37.7	25.4	94.3	
-73.0	25.4	35.2	67.2	
40.1	32.8	45.1	0.8	
77.0	22.9	40.1	-23.8	
74.6	32.8	32.8	-21.4	
62.3	42.6	35.2	-65.6	
123.8	25.4	42.6	-53.3	
219.7	45.1	32.8	-38.6	
259.1	32.8	22.9	-33.7	
207.4	27.8	-9.1	-4.1	
278.8	35.2	8.2	-4.1	
364.9	27.8	15.5	-11.5	
254.2	30.3	10.6	3.2	
111.5	32.8	0.8	5.7	
40.1	50.0	22.9	-11.5	
121.3	42.6	40.1	3.2	
35.2	37.7	64.7	5.7	
72.1	42.6	111.5	10.6	
27.8	45.1	67.2	3.2	
-257.5	52.4	27.8	5.7	
-493.7	54.9	54.9	13.1	
-510.9	32.8	25.4	18.0	
-316.6	37.7	8.2	20.5	
-250.1	25.4	13.1	32.8	
-134.5	32.8	18.0	50.0	
-31.2	15.5	-55.8	57.4	
72.1	20.5	3.2	42.6	
77.0	8.2	32.8	52.4	
-77.9	-4.1	50.0	8.2	
-161.6	-1.7	54.9	-14.0	
-100.1	13.1	47.5	-68.1	
-6.6	20.5	27.8	-53.3	
74.6	8.2	37.7	8.2	
79.5	8.2	52.4	-6.6	
82.0	13.1	64.7	-9.1	
-21.4	15.5	74.6	-14.0	
5.7	18.0	54.9	-14.0	
91.8	20.5	-9.1	-4.1	
40.1	13.1	-55.8	3.2	
133.6	20.5	-36.1	3.2	
177.9	22.9	-9.1	0.8	
116.4	20.5	59.8	5.7	
195.1	22.9	47.5	0.8	
219.7	10.6	45.1	-1.7	
367.3	8.2	45.1	13.1	
465.7	-4.1	40.1	10.6	
532.1	10.6	15.5	13.1	
441.1	5.7	5.7	-6.6	
-41.0	3.2	13.1	15.5	
-365.8	18.0	22.9	22.9	
-506.0	18.0	20.5	35.2	
-587.2	32.8	37.7	20.5	
-678.2	37.7	40.1	13.1	
-316.6	32.8	15.5	-4.1	
54.9	35.2	8.2	-1.7	
143.5	42.6	5.7	8.2	
18.0	35.2	-9.1	-4.1	
-159.1	40.1	22.9	0.8	
-237.8	42.6	22.9	13.1	
-272.3	45.1	5.7	15.5	
-198.5	40.1	-1.7	0.8	
-38.6	47.5	18.0	3.2	
99.2	32.8	30.3	8.2	
155.8	22.9	30.3	5.7	
276.3	30.3	5.7	5.7	
187.7	32.8	-21.4	3.2	
155.8	27.8	0.8	8.2	
350.1	35.2	20.5	10.6	
451.0	35.2	45.1	20.5	
222.2	40.1	35.2	10.6	
-114.8	25.4	25.4	5.7	
-451.9	37.7	8.2	20.5	
-488.8	32.8	-38.6	30.3	
-237.8	45.1	-18.9	18.0	
-1.7	42.6	5.7	5.7	
111.5	37.7	13.1	13.1	
175.4	54.9	10.6	22.9	
22.9	40.1	3.2	8.2	
-154.2	25.4	32.8	18.0	
-65.6	27.8	20.5	10.6	
369.8	32.8	-9.1	3.2	
443.6	32.8	-21.4	3.2	
170.5	37.7	-14.0	5.7	
-48.4	25.4	-14.0	3.2	
-407.6	27.8	-16.4	13.1	
-577.3	25.4	18.0	8.2	
-469.1	37.7	8.2	5.7	
-375.6	37.7	-1.7	8.2	
-274.7	25.4	15.5	13.1	
-119.8	30.3	22.9	20.5	
37.7	40.1	-6.6	13.1	
91.8	32.8	3.2	25.4	
54.9	40.1	8.2	15.5	
30.3	30.3	-9.1	37.7	
77.0	27.8	-6.6	3.2	
168.1	25.4	-4.1	-16.4	
207.4	27.8	-21.4	-16.4	
126.2	32.8	32.8	0.8	
94.3	32.8	99.2	3.2	
106.6	40.1	128.7	0.8	
177.9	40.1	79.5	-1.7	
421.4	32.8	54.9	3.2	
546.9	50.0	30.3	-6.6	
268.9	30.3	-55.8	-4.1	
45.1	30.3	-80.4	-9.1	
0.8	32.8	-38.6	-9.1	
-41.0	32.8	-11.5	8.2	
-223.1	25.4	-21.4	15.5	
-358.4	30.3	-48.4	15.5	
-611.8	40.1	-11.5	5.7	
-439.6	30.3	-4.1	3.2	
-242.8	18.0	-1.7	-1.7	
-73.0	32.8	-6.6	20.5	
18.0	32.8	0.8	18.0	
229.6	22.9	-9.1	18.0	
374.7	40.1	-9.1	-1.7	
426.4	20.5	0.8	13.1	
396.8	27.8	30.3	27.8	
160.7	20.5	35.2	47.5	
-279.7	35.2	37.7	32.8	
-483.8	25.4	47.5	20.5	
-333.8	27.8	59.8	5.7	
-139.4	50.0	72.1	-38.6	
3.2	27.8	20.5	-33.7	
77.0	20.5	30.3	-18.9	
-11.5	22.9	8.2	3.2	
-41.0	32.8	-43.5	-1.7	
126.2	30.3	-87.8	5.7	
234.5	27.8	-46.0	-1.7	
271.4	42.6	-23.8	-6.6	
37.7	42.6	-4.1	0.8	
-306.7	22.9	-33.7	0.8	
-287.0	32.8	30.3	0.8	
-328.9	20.5	62.3	10.6	
-215.7	27.8	45.1	8.2	
-92.7	25.4	79.5	8.2	
-18.9	25.4	96.7	8.2	
47.5	30.3	91.8	0.8	
131.2	32.8	-9.1	10.6	
214.8	27.8	-58.3	-1.7	
268.9	20.5	35.2	8.2	
229.6	35.2	-16.4	3.2	
163.1	27.8	-23.8	10.6	
91.8	30.3	32.8	3.2	
109.0	22.9	35.2	0.8	
197.6	35.2	-9.1	3.2	
104.1	30.3	-33.7	13.1	
-18.9	27.8	-55.8	13.1	
-200.9	32.8	-41.0	13.1	
-269.8	32.8	-63.2	20.5	
-225.5	42.6	-18.9	13.1	
131.2	37.7	-41.0	18.0	
256.6	27.8	-16.4	3.2	
59.8	30.3	-11.5	15.5	
-205.9	32.8	-6.6	25.4	
-220.6	27.8	0.8	18.0	
-223.1	37.7	-4.1	13.1	
-191.1	20.5	-4.1	18.0	
-213.2	18.0	-28.7	-1.7	
-191.1	30.3	10.6	5.7	
-87.8	35.2	27.8	10.6	
54.9	20.5	10.6	13.1	
281.2	25.4	15.5	3.2	
414.1	22.9	-1.7	8.2	
465.7	30.3	-14.0	5.7	
335.3	37.7	-38.6	10.6	
182.8	27.8	30.3	-6.6	
96.7	40.1	72.1	8.2	
96.7	32.8	47.5	15.5	
-28.7	37.7	15.5	13.1	
-260.0	40.1	5.7	15.5	
-584.7	25.4	-11.5	15.5	
-545.3	35.2	-26.3	18.0	
-159.1	27.8	27.8	20.5	
74.6	30.3	35.2	47.5	
165.6	25.4	40.1	25.4	
-46.0	30.3	-11.5	0.8	
-188.6	35.2	-6.6	0.8	
-127.1	27.8	-9.1	-9.1	
-260.0	20.5	10.6	22.9	
-279.7	20.5	15.5	25.4	
-181.3	32.8	22.9	20.5	
-48.4	27.8	35.2	22.9	
32.8	18.0	35.2	5.7	
116.4	27.8	40.1	-23.8	
160.7	20.5	13.1	13.1	
182.8	22.9	13.1	37.7	
77.0	30.3	15.5	30.3	
-80.4	20.5	-23.8	3.2	
64.7	25.4	-53.3	-18.9	
168.1	32.8	-16.4	-38.6	
77.0	22.9	25.4	-9.1	
30.3	25.4	10.6	0.8	
254.2	35.2	35.2	-11.5	
404.2	27.8	57.4	3.2	
497.7	25.4	37.7	-18.9	
315.7	37.7	-31.2	-11.5	
-134.5	35.2	-53.3	-9.1	
-383.0	20.5	-48.4	-1.7	
-442.0	47.5	-53.3	0.8	
-255.1	37.7	3.2	0.8	
15.5	25.4	45.1	-14.0	
325.5	25.4	22.9	-9.1	
384.5	32.8	42.6	5.7	
337.8	37.7	77.0	32.8	
175.4	22.9	15.5	40.1	
64.7	30.3	-46.0	52.4	
-255.1	27.8	0.8	69.7	
-446.9	25.4	5.7	74.6	
-368.2	30.3	22.9	111.5	
-181.3	30.3	15.5	187.7	
-16.4	18.0	10.6	54.9	
153.3	27.8	10.6	-18.9	
109.0	27.8	5.7	-50.9	
-102.5	40.1	3.2	-132.1	
-146.8	30.3	22.9	-127.1	
-205.9	25.4	15.5	-73.0	
-124.7	22.9	-1.7	-38.6	
-23.8	35.2	-9.1	-41.0	
121.3	47.5	5.7	-31.2	
158.2	42.6	3.2	-33.7	
212.3	40.1	42.6	-18.9	
145.9	42.6	72.1	-23.8	
30.3	27.8	67.2	-16.4	
-129.6	27.8	89.3	-9.1	
-223.1	40.1	89.3	-11.5	
-117.3	32.8	30.3	-1.7	
-127.1	42.6	5.7	0.8	
-208.3	27.8	-58.3	5.7	
-151.7	30.3	-50.9	15.5	
32.8	30.3	-117.3	15.5	
209.9	37.7	3.2	18.0	
246.8	22.9	104.1	25.4	
158.2	25.4	84.4	13.1	
-16.4	27.8	25.4	18.0	
-95.2	18.0	-75.5	15.5	
3.2	30.3	-132.1	3.2	
37.7	22.9	-85.3	15.5	
111.5	30.3	-38.6	5.7	
50.0	32.8	10.6	5.7	
50.0	30.3	40.1	10.6	
143.5	30.3	42.6	3.2	
-18.9	30.3	25.4	5.7	
-132.1	35.2	13.1	5.7	
-169.0	25.4	20.5	5.7	
-255.1	22.9	10.6	8.2	
-154.2	37.7	8.2	10.6	
-97.6	25.4	-11.5	3.2	
8.2	42.6	-11.5	5.7	
30.3	27.8	3.2	3.2	
-70.6	30.3	32.8	5.7	
-92.7	18.0	25.4	3.2	
-14.0	27.8	-6.6	10.6	
91.8	22.9	-26.3	3.2	
200.0	27.8	-9.1	8.2	
177.9	35.2	22.9	13.1	
165.6	32.8	35.2	13.1	
239.4	30.3	37.7	22.9	
74.6	25.4	5.7	15.5	
-9.1	20.5	-14.0	8.2	
91.8	27.8	-9.1	-1.7	
264.0	18.0	-1.7	3.2	
337.8	30.3	-33.7	8.2	
438.7	32.8	-58.3	-1.7	
345.2	27.8	-65.6	3.2	
113.9	25.4	-82.9	-1.7	
-316.6	25.4	-16.4	-6.6	
-520.7	27.8	37.7	-6.6	
-503.5	35.2	86.9	-9.1	
-446.9	25.4	35.2	-4.1	
-353.5	20.5	69.7	-1.7	
-245.2	15.5	62.3	0.8	
-186.2	25.4	50.0	-6.6	
-97.6	13.1	5.7	0.8	
22.9	15.5	-48.4	3.2	
91.8	22.9	-77.9	0.8	
72.1	25.4	-60.7	-9.1	
-60.7	35.2	-1.7	-9.1	
-151.7	22.9	20.5	-6.6	
-63.2	32.8	52.4	-1.7	
-6.6	27.8	72.1	3.2	
101.6	32.8	54.9	10.6	
276.3	32.8	22.9	-6.6	
387.0	42.6	-26.3	-1.7	
451.0	25.4	-58.3	-6.6	
379.6	27.8	-53.3	-6.6	
209.9	27.8	-53.3	-6.6	
101.6	27.8	-28.7	-4.1	
-134.5	27.8	-18.9	-1.7	
-95.2	32.8	-16.4	-6.6	
-73.0	22.9	-18.9	3.2	
-188.6	32.8	0.8	-14.0	
-387.9	20.5	-6.6	0.8	
-210.8	30.3	42.6	-6.6	
59.8	30.3	54.9	-1.7	
168.1	27.8	37.7	-9.1	
57.4	18.0	64.7	3.2	
-65.6	20.5	13.1	-6.6	
-166.5	22.9	-9.1	-1.7	
-210.8	25.4	47.5	-9.1	
-31.2	35.2	47.5	-1.7	
59.8	35.2	13.1	3.2	
-23.8	32.8	-9.1	-9.1	
-73.0	37.7	-85.3	-4.1	
-68.1	20.5	-159.1	0.8	
-38.6	32.8	-68.1	-6.6	
-14.0	20.5	-14.0	-4.1	
-58.3	25.4	15.5	-4.1	
-36.1	20.5	18.0	8.2	
62.3	25.4	3.2	15.5	
64.7	35.2	-11.5	18.0	
35.2	27.8	-11.5	-1.7	
3.2	32.8	-11.5	-4.1	
-53.3	40.1	-14.0	-9.1	
57.4	30.3	-4.1	15.5	
143.5	47.5	5.7	3.2	
141.0	30.3	13.1	0.8	
217.3	18.0	-14.0	0.8	
308.3	40.1	20.5	-1.7	
232.0	18.0	20.5	-9.1	
224.6	22.9	18.0	-4.1	
-53.3	42.6	37.7	0.8	
-176.3	35.2	-4.1	-1.7	
-4.1	20.5	20.5	-6.6	
104.1	27.8	18.0	-21.4	
-14.0	30.3	20.5	-6.6	
-294.4	27.8	-14.0	10.6	
-380.5	27.8	-16.4	5.7	
-102.5	30.3	15.5	-4.1	
170.5	8.2	37.7	-4.1	
133.6	15.5	54.9	-9.1	
-31.2	27.8	72.1	8.2	
-205.9	22.9	52.4	10.6	
-348.5	35.2	13.1	13.1	
-565.0	27.8	-1.7	27.8	
-481.4	22.9	-38.6	27.8	
-405.1	37.7	3.2	0.8	
-289.5	30.3	8.2	0.8	
-166.5	35.2	-16.4	-14.0	
-28.7	42.6	-21.4	-1.7	
67.2	37.7	-23.8	10.6	
99.2	42.6	3.2	-11.5	
133.6	27.8	-4.1	8.2	
177.9	40.1	27.8	-1.7	
271.4	25.4	59.8	-9.1	
379.6	18.0	37.7	-9.1	
352.6	27.8	25.4	5.7	
104.1	27.8	0.8	0.8	
-26.3	30.3	-23.8	-1.7	
-109.9	20.5	-4.1	0.8	
-119.8	32.8	13.1	5.7	
-173.9	20.5	37.7	13.1	
-176.3	35.2	32.8	20.5	
-28.7	18.0	-21.4	8.2	
47.5	32.8	-36.1	10.6	
158.2	30.3	5.7	13.1	
268.9	30.3	8.2	8.2	
232.0	27.8	-21.4	22.9	
-43.5	45.1	3.2	35.2	
-223.1	37.7	10.6	22.9	
-193.6	30.3	3.2	10.6	
-109.9	32.8	8.2	0.8	
-105.0	32.8	40.1	5.7	
-28.7	22.9	35.2	8.2	
91.8	30.3	30.3	8.2	
-33.7	27.8	20.5	13.1	
-203.4	52.4	15.5	22.9	
-70.6	25.4	25.4	37.7	
-55.8	32.8	45.1	59.8	
-58.3	27.8	62.3	52.4	
-21.4	30.3	45.1	5.7	
-38.6	45.1	10.6	-16.4	
69.7	32.8	-21.4	5.7	
118.9	27.8	-1.7	-14.0	
86.9	22.9	27.8	-11.5	
106.6	22.9	27.8	-1.7	
138.5	35.2	27.8	-14.0	
229.6	22.9	0.8	-4.1	
143.5	25.4	13.1	3.2	
-112.4	15.5	15.5	15.5	
-267.4	27.8	22.9	0.8	
-60.7	30.3	22.9	20.5	
259.1	30.3	18.0	45.1	
411.6	42.6	8.2	72.1	
387.0	37.7	-1.7	91.8	
187.7	30.3	-18.9	89.3	
-196.0	42.6	10.6	64.7	
-434.6	32.8	32.8	45.1	
-498.6	35.2	57.4	0.8	
-351.0	37.7	37.7	-55.8	
-114.8	27.8	15.5	-60.7	
-68.1	40.1	20.5	-65.6	
-58.3	27.8	-33.7	-63.2	
-117.3	22.9	-33.7	-11.5	
54.9	18.0	-14.0	-4.1	
106.6	35.2	5.7	-21.4	
126.2	35.2	13.1	-9.1	
123.8	22.9	15.5	-6.6	
96.7	35.2	-16.4	0.8	
-28.7	27.8	-9.1	-4.1	
106.6	40.1	50.0	5.7	
288.6	42.6	64.7	-4.1	
404.2	37.7	62.3	8.2	
443.6	32.8	52.4	10.6	
190.2	35.2	22.9	8.2	
-90.2	50.0	-41.0	20.5	
-481.4	45.1	-55.8	10.6	
-569.9	32.8	-33.7	10.6	
-375.6	32.8	3.2	8.2	
-14.0	37.7	-18.9	8.2	
271.4	47.5	-21.4	10.6	
382.1	47.5	13.1	22.9	
266.5	37.7	20.5	27.8	
177.9	37.7	-11.5	27.8	
128.7	32.8	-1.7	32.8	
-149.3	32.8	20.5	45.1	
-405.1	30.3	40.1	35.2	
-488.8	32.8	79.5	3.2	
-282.1	35.2	69.7	18.0	
-119.8	27.8	30.3	10.6	
-28.7	30.3	25.4	-6.6	
13.1	35.2	-1.7	-11.5	
40.1	27.8	-28.7	-28.7	
77.0	18.0	-1.7	-11.5	
118.9	22.9	0.8	5.7	
123.8	25.4	-28.7	-1.7	
180.4	32.8	-18.9	-9.1	
175.4	20.5	30.3	-11.5	
-16.4	42.6	32.8	-4.1	
-124.7	30.3	8.2	13.1	
-250.1	25.4	-23.8	18.0	
-122.2	27.8	3.2	30.3	
-33.7	30.3	22.9	18.0	
69.7	25.4	13.1	20.5	
236.9	18.0	-14.0	8.2	
342.7	18.0	-46.0	5.7	
401.8	22.9	18.0	10.6	
209.9	18.0	20.5	0.8	
-77.9	27.8	50.0	10.6	
-269.8	20.5	37.7	0.8	
-228.0	35.2	25.4	10.6	
-112.4	25.4	-23.8	-1.7	
-18.9	27.8	-18.9	3.2	
-73.0	37.7	-14.0	3.2	
-18.9	37.7	-16.4	-4.1	
62.3	32.8	-6.6	3.2	
-46.0	22.9	10.6	3.2	
-95.2	35.2	-1.7	0.8	
-33.7	32.8	-6.6	8.2	
-6.6	37.7	-28.7	13.1	
-33.7	35.2	-16.4	20.5	
-144.4	22.9	-28.7	10.6	
-151.7	35.2	-14.0	0.8	
-65.6	18.0	-28.7	-4.1	
18.0	30.3	-31.2	0.8	
202.5	45.1	-1.7	15.5	
352.6	18.0	0.8	-1.7	
340.3	42.6	15.5	8.2	
170.5	25.4	-1.7	-4.1	
-33.7	20.5	-6.6	0.8	
116.4	22.9	-1.7	5.7	
163.1	20.5	-4.1	5.7	
62.3	18.0	-18.9	13.1	
8.2	13.1	-6.6	15.5	
-117.3	30.3	3.2	0.8	
-269.8	35.2	5.7	3.2	
-390.4	27.8	42.6	5.7	
-292.0	35.2	15.5	-21.4	
-161.6	32.8	-1.7	-14.0	
-107.5	20.5	3.2	3.2	
-141.9	35.2	0.8	3.2	
-60.7	20.5	10.6	0.8	
22.9	27.8	20.5	-6.6	
40.1	37.7	10.6	3.2	
82.0	25.4	-33.7	-4.1	
96.7	27.8	20.5	-6.6	
77.0	25.4	67.2	13.1	
126.2	13.1	62.3	-1.7	
236.9	30.3	20.5	5.7	
261.5	27.8	10.6	18.0	
359.9	18.0	-11.5	8.2	
362.4	18.0	-16.4	13.1	
254.2	25.4	5.7	25.4	
138.5	27.8	-28.7	25.4	
-154.2	30.3	-23.8	32.8	
-402.7	30.3	5.7	57.4	
-481.4	42.6	13.1	59.8	
-205.9	32.8	18.0	15.5	
79.5	37.7	13.1	5.7	
244.3	32.8	-11.5	-41.0	
195.1	40.1	-28.7	-16.4	
-186.2	35.2	-28.7	0.8	
-380.5	32.8	0.8	10.6	
-193.6	40.1	35.2	0.8	
-14.0	25.4	45.1	-11.5	
52.4	37.7	40.1	-21.4	
-21.4	32.8	25.4	-4.1	
0.8	42.6	3.2	3.2	
30.3	35.2	0.8	-4.1	
136.1	27.8	20.5	0.8	
212.3	18.0	32.8	18.0	
273.8	40.1	45.1	18.0	
261.5	37.7	15.5	22.9	
217.3	32.8	54.9	40.1	
-31.2	27.8	42.6	57.4	
-338.7	40.1	20.5	84.4	
-469.1	27.8	32.8	20.5	
-282.1	27.8	27.8	-21.4	
-43.5	30.3	-6.6	5.7	
64.7	27.8	-18.9	-41.0	
77.0	18.0	-23.8	0.8	
-11.5	40.1	3.2	-4.1	
145.9	25.4	15.5	13.1	
155.8	27.8	10.6	8.2	
214.8	35.2	-63.2	15.5	
335.3	35.2	-43.5	22.9	
303.4	35.2	-9.1	5.7	
367.3	22.9	15.5	-1.7	
310.7	25.4	8.2	8.2	
-169.0	32.8	3.2	-1.7	
-663.4	22.9	8.2	-14.0	
-737.2	32.8	15.5	13.1	
-569.9	32.8	13.1	20.5	
-242.8	20.5	20.5	13.1	
-41.0	45.1	3.2	15.5	
-23.8	45.1	0.8	20.5	
22.9	27.8	-18.9	13.1	
45.1	32.8	-9.1	0.8	
45.1	30.3	-33.7	0.8	
205.0	32.8	-23.8	10.6	
205.0	25.4	-9.1	5.7	
74.6	20.5	-1.7	5.7	
-28.7	25.4	-9.1	0.8	
-23.8	30.3	15.5	10.6	
82.0	25.4	22.9	5.7	
109.0	37.7	35.2	-4.1	
42.6	35.2	5.7	-1.7	
72.1	27.8	-9.1	8.2	
261.5	32.8	-46.0	-1.7	
300.9	35.2	-48.4	15.5	
47.5	30.3	-36.1	3.2	
-109.9	20.5	-6.6	5.7	
-200.9	27.8	27.8	0.8	
-208.3	37.7	20.5	-1.7	
-129.6	32.8	25.4	0.8	
-16.4	42.6	25.4	5.7	
106.6	30.3	13.1	5.7	
62.3	47.5	25.4	10.6	
-11.5	35.2	5.7	3.2	
64.7	30.3	-9.1	13.1	
-11.5	27.8	0.8	13.1	
-97.6	27.8	15.5	8.2	
82.0	30.3	25.4	18.0	
-6.6	27.8	15.5	15.5	
-6.6	32.8	37.7	13.1	
5.7	35.2	62.3	3.2	
-50.9	40.1	8.2	5.7	
-38.6	40.1	8.2	0.8	
-156.7	20.5	-14.0	10.6	
-75.5	37.7	3.2	5.7	
126.2	42.6	-9.1	0.8	
155.8	45.1	10.6	10.6	
35.2	32.8	5.7	3.2	
-70.6	27.8	-1.7	20.5	
-65.6	32.8	-1.7	8.2	
57.4	32.8	45.1	-4.1	
133.6	20.5	30.3	8.2	
141.0	15.5	32.8	8.2	
192.7	10.6	3.2	13.1	
254.2	0.8	-38.6	10.6	
350.1	-9.1	-14.0	3.2	
266.5	3.2	-16.4	5.7	
-269.8	-4.1	-9.1	5.7	
-370.7	3.2	0.8	8.2	
-287.0	0.8	-1.7	13.1	
-117.3	15.5	18.0	25.4	
57.4	27.8	-6.6	22.9	
77.0	22.9	-16.4	13.1	
-46.0	10.6	-48.4	8.2	
-97.6	3.2	0.8	20.5	
13.1	20.5	22.9	13.1	
69.7	13.1	10.6	-6.6	
62.3	8.2	15.5	-1.7	
-154.2	15.5	22.9	0.8	
-336.2	18.0	20.5	13.1	
-223.1	15.5	15.5	45.1	
-127.1	18.0	22.9	45.1	
5.7	27.8	47.5	64.7	
111.5	35.2	57.4	22.9	
-11.5	32.8	94.3	-31.2	
