sensor1	sensor2	sensor3	sensor4	
-309.2	13.1	27.8	40.1	
-181.3	13.1	50.0	18.0	
-1.7	10.6	57.4	20.5	
25.4	0.8	62.3	25.4	
35.2	25.4	-28.7	5.7	
-16.4	25.4	-60.7	-28.7	
-100.1	20.5	-141.9	-43.5	
-210.8	32.8	-119.8	-70.6	
-422.3	27.8	-105.0	-55.8	
-466.6	30.3	0.8	-9.1	
-363.3	37.7	138.5	15.5	
-169.0	45.1	99.2	42.6	
-31.2	45.1	89.3	18.0	
22.9	32.8	104.1	-21.4	
-31.2	42.6	109.0	-6.6	
-124.7	45.1	59.8	8.2	
-237.8	45.1	20.5	32.8	
-299.3	40.1	3.2	69.7	
-296.9	25.4	-43.5	-4.1	
-355.9	27.8	-95.2	-55.8	
-444.5	15.5	-129.6	-53.3	
-454.3	10.6	-102.5	-82.9	
-496.1	22.9	-77.9	-70.6	
-454.3	27.8	-58.3	-23.8	
-513.4	35.2	-21.4	22.9	
-597.0	22.9	84.4	84.4	
-515.8	32.8	180.4	111.5	
-262.4	35.2	180.4	40.1	
54.9	20.5	128.7	-26.3	
249.2	22.9	77.0	-53.3	
460.8	25.4	25.4	-11.5	
586.3	37.7	-1.7	15.5	
455.9	45.1	-9.1	40.1	
298.4	37.7	-1.7	52.4	
136.1	37.7	-11.5	52.4	
-151.7	35.2	-4.1	52.4	
-255.1	27.8	-4.1	13.1	
-63.2	25.4	-23.8	30.3	
8.2	18.0	-41.0	42.6	
-90.2	22.9	-53.3	22.9	
-159.1	25.4	-26.3	20.5	
-171.4	45.1	-43.5	20.5	
-124.7	30.3	-28.7	10.6	
-102.5	37.7	-28.7	20.5	
-141.9	22.9	-46.0	15.5	
-220.6	25.4	-23.8	-16.4	
-225.5	27.8	-6.6	-14.0	
-196.0	30.3	-23.8	5.7	
-77.9	10.6	0.8	27.8	
18.0	-11.5	-38.6	-9.1	
77.0	22.9	-6.6	-18.9	
-36.1	30.3	30.3	-28.7	
-141.9	32.8	42.6	-23.8	
-124.7	42.6	37.7	5.7	
-92.7	35.2	22.9	30.3	
-85.3	-6.6	-18.9	54.9	
-159.1	-1.7	-11.5	57.4	
-220.6	18.0	-9.1	47.5	
-427.3	42.6	-16.4	62.3	
-402.7	47.5	-23.8	10.6	
-247.7	40.1	-33.7	-26.3	
10.6	32.8	-11.5	-28.7	
207.4	35.2	-14.0	-23.8	
84.4	30.3	-21.4	-36.1	
25.4	27.8	-9.1	-31.2	
-109.9	30.3	20.5	18.0	
-137.0	22.9	67.2	62.3	
5.7	15.5	74.6	47.5	
118.9	27.8	15.5	25.4	
202.5	22.9	32.8	18.0	
91.8	22.9	106.6	-4.1	
79.5	27.8	91.8	-50.9	
37.7	42.6	74.6	-90.2	
-82.9	42.6	3.2	-65.6	
-279.7	40.1	-65.6	-58.3	
-387.9	35.2	-36.1	3.2	
-459.2	47.5	13.1	40.1	
-501.1	52.4	20.5	42.6	
-323.9	54.9	5.7	-14.0	
-97.6	45.1	-18.9	13.1	
62.3	47.5	13.1	27.8	
106.6	45.1	52.4	57.4	
187.7	45.1	27.8	163.1	
271.4	40.1	57.4	177.9	
259.1	35.2	64.7	-11.5	
118.9	30.3	69.7	-68.1	
158.2	20.5	-1.7	-14.0	
3.2	27.8	-114.8	20.5	
-154.2	10.6	-92.7	5.7	
-198.5	13.1	-154.2	-14.0	
-173.9	18.0	-77.9	15.5	
-205.9	30.3	20.5	0.8	
-400.2	32.8	37.7	15.5	
-461.7	27.8	27.8	18.0	
-432.2	27.8	10.6	15.5	
-395.3	35.2	-28.7	13.1	
-235.4	25.4	-18.9	0.8	
-95.2	30.3	20.5	-1.7	
109.0	27.8	20.5	-1.7	
50.0	32.8	5.7	3.2	
-70.6	35.2	-26.3	8.2	
-146.8	32.8	-33.7	-11.5	
-232.9	30.3	-38.6	3.2	
-215.7	40.1	-31.2	-4.1	
-228.0	25.4	-92.7	-11.5	
-159.1	27.8	-68.1	3.2	
-127.1	40.1	-18.9	-1.7	
-141.9	32.8	47.5	8.2	
-188.6	35.2	59.8	0.8	
-306.7	35.2	74.6	-6.6	
-385.4	32.8	30.3	18.0	
-459.2	35.2	-1.7	20.5	
-306.7	52.4	-53.3	3.2	
-171.4	37.7	-55.8	-18.9	
69.7	35.2	15.5	-41.0	
202.5	20.5	69.7	-53.3	
37.7	40.1	64.7	-36.1	
-60.7	30.3	50.0	-4.1	
-186.2	32.8	37.7	42.6	
-336.2	32.8	52.4	94.3	
-378.1	27.8	35.2	22.9	
-289.5	27.8	47.5	-41.0	
-269.8	32.8	62.3	-11.5	
-289.5	35.2	84.4	-33.7	
-178.8	42.6	72.1	-23.8	
-132.1	30.3	59.8	47.5	
-112.4	25.4	32.8	121.3	
-156.7	20.5	13.1	79.5	
-181.3	42.6	10.6	30.3	
-141.9	59.8	-18.9	37.7	
-63.2	52.4	-60.7	54.9	
27.8	59.8	-92.7	-1.7	
69.7	42.6	-68.1	-9.1	
57.4	15.5	-16.4	13.1	
-6.6	10.6	-26.3	-26.3	
-119.8	27.8	-14.0	3.2	
-154.2	30.3	22.9	54.9	
-149.3	35.2	15.5	57.4	
-112.4	40.1	-26.3	77.0	
-164.0	42.6	-73.0	101.6	
-92.7	30.3	-95.2	62.3	
-6.6	37.7	-100.1	30.3	
13.1	30.3	-73.0	-28.7	
64.7	32.8	-21.4	-105.0	
-82.9	30.3	40.1	-90.2	
-228.0	25.4	89.3	-75.5	
-154.2	30.3	18.0	-26.3	
-60.7	25.4	-14.0	35.2	
180.4	8.2	-14.0	67.2	
300.9	-1.7	20.5	57.4	
261.5	27.8	59.8	67.2	
357.5	37.7	121.3	22.9	
325.5	20.5	123.8	-1.7	
394.4	15.5	84.4	-4.1	
633.0	45.1	45.1	-11.5	
601.0	32.8	67.2	-21.4	
423.9	22.9	84.4	18.0	
276.3	37.7	50.0	8.2	
192.7	50.0	10.6	-16.4	
163.1	54.9	30.3	-11.5	
207.4	42.6	40.1	-21.4	
374.7	18.0	-14.0	8.2	
465.7	20.5	-33.7	20.5	
451.0	15.5	-31.2	37.7	
192.7	30.3	-33.7	32.8	
-80.4	27.8	-55.8	15.5	
-220.6	37.7	-55.8	18.0	
-161.6	37.7	-33.7	47.5	
-11.5	42.6	-50.9	45.1	
-4.1	35.2	-55.8	30.3	
64.7	37.7	-18.9	30.3	
200.0	42.6	-26.3	15.5	
264.0	32.8	-11.5	3.2	
323.0	20.5	52.4	-11.5	
315.7	10.6	42.6	-48.4	
332.9	20.5	-41.0	-38.6	
283.7	30.3	-80.4	-58.3	
239.4	18.0	-109.9	-33.7	
175.4	25.4	-100.1	22.9	
72.1	25.4	-36.1	25.4	
0.8	52.4	22.9	57.4	
-65.6	45.1	74.6	111.5	
-53.3	54.9	37.7	209.9	
-70.6	27.8	20.5	291.1	
-156.7	37.7	52.4	236.9	
-205.9	40.1	8.2	89.3	
-245.2	42.6	18.0	-122.2	
-188.6	40.1	22.9	-296.9	
-122.2	35.2	52.4	-223.1	
-129.6	45.1	86.9	-102.5	
-188.6	47.5	57.4	-80.4	
-213.2	52.4	67.2	-171.4	
-107.5	54.9	35.2	-213.2	
18.0	27.8	77.0	-132.1	
-50.9	40.1	62.3	42.6	
-18.9	30.3	67.2	185.3	
141.0	40.1	101.6	232.0	
214.8	37.7	22.9	101.6	
99.2	22.9	-73.0	54.9	
-26.3	25.4	-100.1	133.6	
15.5	22.9	-43.5	101.6	
69.7	30.3	-63.2	30.3	
136.1	37.7	-46.0	30.3	
163.1	37.7	-16.4	32.8	
219.7	42.6	79.5	-38.6	
163.1	27.8	104.1	-77.9	
45.1	32.8	94.3	-33.7	
15.5	20.5	62.3	10.6	
42.6	30.3	47.5	-1.7	
158.2	27.8	47.5	3.2	
200.0	30.3	126.2	-23.8	
131.2	30.3	94.3	-26.3	
153.3	27.8	-58.3	-14.0	
190.2	27.8	-156.7	-9.1	
86.9	22.9	-151.7	22.9	
-46.0	32.8	-112.4	40.1	
-41.0	37.7	-58.3	57.4	
141.0	25.4	-1.7	40.1	
463.3	32.8	35.2	40.1	
502.6	35.2	57.4	32.8	
163.1	20.5	128.7	27.8	
37.7	30.3	86.9	10.6	
-11.5	42.6	32.8	15.5	
18.0	40.1	5.7	10.6	
330.4	30.3	-18.9	-9.1	
748.6	45.1	-36.1	-4.1	
741.2	32.8	-73.0	25.4	
598.6	37.7	-48.4	30.3	
453.4	32.8	-41.0	13.1	
411.6	40.1	-65.6	27.8	
350.1	37.7	-80.4	32.8	
261.5	45.1	-63.2	20.5	
241.9	30.3	-102.5	-16.4	
229.6	32.8	-90.2	-26.3	
197.6	40.1	-65.6	-14.0	
320.6	37.7	-46.0	0.8	
468.2	40.1	-9.1	3.2	
426.4	30.3	79.5	5.7	
460.8	27.8	99.2	22.9	
458.3	47.5	101.6	35.2	
340.3	30.3	104.1	18.0	
192.7	30.3	69.7	25.4	
89.3	42.6	50.0	27.8	
-16.4	40.1	47.5	18.0	
-75.5	32.8	25.4	3.2	
-80.4	50.0	37.7	40.1	
-95.2	54.9	27.8	45.1	
-36.1	18.0	-6.6	-23.8	
77.0	18.0	-21.4	-33.7	
118.9	20.5	-9.1	-31.2	
84.4	27.8	64.7	-6.6	
150.8	37.7	89.3	15.5	
212.3	30.3	59.8	37.7	
182.8	20.5	42.6	32.8	
165.6	54.9	20.5	20.5	
121.3	42.6	-1.7	5.7	
96.7	25.4	-21.4	50.0	
168.1	-1.7	-11.5	30.3	
259.1	10.6	-21.4	18.0	
241.9	0.8	-9.1	22.9	
214.8	22.9	20.5	13.1	
256.6	25.4	8.2	-11.5	
214.8	35.2	20.5	-21.4	
148.4	15.5	-21.4	-6.6	
158.2	10.6	-21.4	-16.4	
200.0	25.4	-41.0	-1.7	
224.6	32.8	13.1	-16.4	
244.3	35.2	30.3	-1.7	
192.7	47.5	30.3	-9.1	
141.0	45.1	22.9	-9.1	
96.7	32.8	27.8	18.0	
113.9	45.1	113.9	32.8	
158.2	42.6	192.7	5.7	
271.4	40.1	106.6	22.9	
359.9	42.6	47.5	15.5	
264.0	54.9	-21.4	-1.7	
200.0	57.4	-43.5	0.8	
158.2	52.4	-16.4	37.7	
163.1	30.3	-68.1	30.3	
175.4	-6.6	-173.9	18.0	
175.4	-1.7	-95.2	22.9	
192.7	13.1	-26.3	25.4	
177.9	22.9	-16.4	25.4	
118.9	37.7	-77.9	10.6	
67.2	47.5	-154.2	13.1	
72.1	40.1	-141.9	18.0	
79.5	27.8	-124.7	8.2	
141.0	47.5	-77.9	-1.7	
170.5	52.4	-9.1	-16.4	
187.7	50.0	37.7	-9.1	
170.5	52.4	101.6	20.5	
89.3	37.7	150.8	50.0	
121.3	20.5	153.3	32.8	
32.8	20.5	52.4	15.5	
84.4	40.1	-55.8	3.2	
96.7	32.8	-70.6	-11.5	
126.2	37.7	-73.0	-23.8	
-23.8	45.1	-50.9	-4.1	
-11.5	47.5	-102.5	18.0	
62.3	35.2	-65.6	27.8	
82.0	40.1	111.5	37.7	
86.9	35.2	163.1	25.4	
116.4	27.8	150.8	20.5	
-127.1	20.5	94.3	-43.5	
-496.1	15.5	143.5	-18.9	
-547.8	20.5	232.0	0.8	
-314.1	35.2	182.8	-4.1	
27.8	32.8	116.4	27.8	
165.6	32.8	45.1	47.5	
529.7	45.1	-100.1	50.0	
669.9	35.2	-134.5	42.6	
507.5	27.8	-77.9	18.0	
241.9	32.8	-16.4	13.1	
77.0	27.8	3.2	3.2	
86.9	22.9	5.7	-23.8	
116.4	25.4	-28.7	-23.8	
214.8	30.3	-9.1	-26.3	
143.5	22.9	25.4	-21.4	
25.4	25.4	27.8	-4.1	
32.8	18.0	-4.1	10.6	
74.6	30.3	-46.0	37.7	
69.7	35.2	-26.3	37.7	
47.5	22.9	-41.0	54.9	
5.7	8.2	-82.9	18.0	
3.2	8.2	-92.7	-33.7	
-23.8	5.7	-73.0	-41.0	
5.7	10.6	-60.7	-18.9	
-46.0	-6.6	-43.5	-21.4	
-1.7	-1.7	-11.5	10.6	
67.2	-14.0	74.6	54.9	
205.0	8.2	158.2	57.4	
180.4	22.9	187.7	25.4	
104.1	32.8	318.1	27.8	
91.8	25.4	177.9	15.5	
99.2	47.5	42.6	10.6	
116.4	40.1	-105.0	-1.7	
141.0	52.4	-134.5	-6.6	
111.5	40.1	-129.6	0.8	
82.0	30.3	-43.5	-16.4	
101.6	30.3	-21.4	-1.7	
67.2	22.9	-1.7	10.6	
40.1	35.2	-14.0	18.0	
62.3	47.5	-18.9	15.5	
59.8	42.6	-46.0	20.5	
96.7	40.1	-85.3	32.8	
150.8	37.7	-114.8	52.4	
69.7	32.8	-134.5	22.9	
153.3	45.1	-107.5	0.8	
244.3	37.7	-46.0	18.0	
236.9	42.6	22.9	10.6	
234.5	45.1	50.0	-21.4	
222.2	45.1	45.1	-26.3	
234.5	50.0	77.0	-36.1	
217.3	67.2	74.6	-21.4	
133.6	54.9	42.6	-21.4	
121.3	57.4	42.6	25.4	
165.6	54.9	99.2	32.8	
300.9	45.1	143.5	-6.6	
273.8	62.3	128.7	-33.7	
276.3	64.7	79.5	-28.7	
296.0	52.4	47.5	-38.6	
340.3	52.4	18.0	-38.6	
288.6	35.2	22.9	-16.4	
197.6	25.4	54.9	-48.4	
116.4	27.8	-11.5	-31.2	
54.9	37.7	-38.6	-21.4	
35.2	32.8	-26.3	15.5	
30.3	47.5	0.8	27.8	
59.8	62.3	-4.1	45.1	
52.4	35.2	18.0	5.7	
-151.7	35.2	47.5	10.6	
-422.3	0.8	59.8	37.7	
-469.1	13.1	42.6	64.7	
-203.4	25.4	22.9	57.4	
143.5	22.9	-6.6	77.0	
497.7	22.9	-36.1	37.7	
682.2	30.3	-58.3	45.1	
721.6	45.1	-141.9	30.3	
620.7	27.8	-232.9	18.0	
460.8	25.4	-240.3	-1.7	
377.2	30.3	-151.7	-9.1	
335.3	37.7	-109.9	-1.7	
342.7	35.2	-95.2	10.6	
313.2	47.5	-80.4	40.1	
268.9	32.8	25.4	47.5	
241.9	45.1	109.0	47.5	
182.8	32.8	116.4	52.4	
99.2	40.1	45.1	18.0	
109.0	35.2	-4.1	-9.1	
195.1	32.8	-28.7	-16.4	
273.8	30.3	-9.1	-1.7	
212.3	27.8	35.2	8.2	
229.6	15.5	96.7	-1.7	
143.5	5.7	118.9	5.7	
45.1	18.0	57.4	-11.5	
-53.3	8.2	57.4	-31.2	
-95.2	15.5	57.4	-41.0	
-53.3	27.8	37.7	-18.9	
30.3	27.8	47.5	22.9	
128.7	27.8	173.0	50.0	
261.5	37.7	155.8	57.4	
379.6	30.3	47.5	30.3	
362.4	30.3	-109.9	18.0	
340.3	37.7	-119.8	32.8	
266.5	35.2	-100.1	18.0	
195.1	35.2	-43.5	52.4	
111.5	35.2	50.0	32.8	
67.2	32.8	182.8	27.8	
59.8	27.8	182.8	35.2	
74.6	25.4	111.5	5.7	
42.6	20.5	37.7	0.8	
116.4	35.2	-16.4	0.8	
150.8	20.5	-65.6	-11.5	
3.2	22.9	-48.4	-26.3	
-151.7	0.8	-26.3	-16.4	
-169.0	20.5	-14.0	-41.0	
-33.7	32.8	22.9	-68.1	
357.5	42.6	77.0	-53.3	
303.4	27.8	101.6	-1.7	
256.6	37.7	72.1	35.2	
305.8	30.3	35.2	25.4	
323.0	27.8	-18.9	-6.6	
320.6	25.4	3.2	-46.0	
236.9	25.4	-1.7	-16.4	
261.5	54.9	35.2	15.5	
241.9	42.6	72.1	84.4	
170.5	37.7	47.5	89.3	
111.5	32.8	45.1	5.7	
106.6	45.1	50.0	-73.0	
126.2	40.1	13.1	-41.0	
123.8	40.1	25.4	-16.4	
111.5	47.5	-75.5	-1.7	
67.2	40.1	-53.3	-18.9	
5.7	27.8	-85.3	-9.1	
-26.3	42.6	-73.0	-6.6	
-9.1	27.8	-55.8	30.3	
-55.8	35.2	-50.9	89.3	
-117.3	30.3	-38.6	54.9	
-33.7	27.8	-23.8	27.8	
158.2	10.6	5.7	10.6	
293.5	30.3	-28.7	10.6	
296.0	37.7	-100.1	32.8	
296.0	20.5	-38.6	74.6	
222.2	22.9	-48.4	91.8	
168.1	37.7	-43.5	74.6	
104.1	62.3	-4.1	45.1	
-14.0	42.6	59.8	-18.9	
-4.1	50.0	136.1	-23.8	
-70.6	42.6	182.8	-36.1	
-4.1	25.4	109.0	-73.0	
148.4	42.6	121.3	-48.4	
305.8	22.9	121.3	-36.1	
355.0	27.8	40.1	18.0	
187.7	40.1	-70.6	32.8	
54.9	35.2	-176.3	10.6	
67.2	42.6	-4.1	5.7	
256.6	35.2	47.5	0.8	
411.6	27.8	-36.1	13.1	
391.9	35.2	-68.1	13.1	
214.8	35.2	-50.9	5.7	
45.1	30.3	-58.3	0.8	
-60.7	10.6	-36.1	-9.1	
-82.9	15.5	59.8	0.8	
0.8	27.8	99.2	-4.1	
89.3	35.2	37.7	-1.7	
190.2	52.4	-33.7	0.8	
145.9	52.4	-191.1	3.2	
106.6	45.1	-267.4	8.2	
15.5	47.5	-183.7	8.2	
-73.0	42.6	-85.3	20.5	
-92.7	35.2	-11.5	22.9	
-31.2	30.3	-4.1	32.8	
67.2	42.6	3.2	5.7	
153.3	35.2	113.9	-23.8	
116.4	32.8	84.4	-23.8	
0.8	35.2	91.8	-43.5	
8.2	13.1	86.9	3.2	
-11.5	25.4	86.9	-26.3	
22.9	15.5	131.2	-11.5	
10.6	35.2	123.8	-16.4	
-36.1	32.8	37.7	-18.9	
-58.3	40.1	-21.4	13.1	
-85.3	37.7	-33.7	45.1	
-82.9	42.6	-75.5	64.7	
-68.1	35.2	-139.4	30.3	
8.2	42.6	-122.2	5.7	
40.1	40.1	-41.0	18.0	
136.1	35.2	50.0	27.8	
232.0	54.9	104.1	22.9	
219.7	42.6	62.3	32.8	
160.7	47.5	86.9	35.2	
104.1	32.8	74.6	15.5	
62.3	25.4	101.6	18.0	
62.3	37.7	45.1	27.8	
113.9	42.6	8.2	18.0	
128.7	22.9	22.9	8.2	
145.9	15.5	15.5	18.0	
121.3	22.9	-18.9	8.2	
13.1	30.3	-36.1	-38.6	
30.3	35.2	-18.9	-36.1	
18.0	32.8	-21.4	-16.4	
143.5	27.8	-9.1	8.2	
396.8	30.3	-16.4	-11.5	
470.6	32.8	-60.7	-33.7	
271.4	30.3	-70.6	-60.7	
192.7	27.8	-77.9	-14.0	
192.7	35.2	-80.4	5.7	
187.7	30.3	-87.8	18.0	
96.7	20.5	-114.8	18.0	
47.5	25.4	-50.9	15.5	
77.0	37.7	-21.4	22.9	
219.7	25.4	40.1	0.8	
254.2	30.3	77.0	-58.3	
249.2	37.7	91.8	-60.7	
187.7	37.7	82.0	-55.8	
131.2	27.8	-9.1	-4.1	
62.3	35.2	-18.9	13.1	
22.9	30.3	-1.7	123.8	
15.5	27.8	-1.7	141.0	
0.8	30.3	99.2	126.2	
-1.7	45.1	109.0	72.1	
59.8	40.1	47.5	50.0	
67.2	32.8	-23.8	-1.7	
40.1	22.9	-55.8	-33.7	
32.8	32.8	-92.7	3.2	
96.7	40.1	-68.1	-4.1	
116.4	37.7	-36.1	-14.0	
18.0	35.2	-11.5	-1.7	
-46.0	22.9	99.2	-11.5	
-18.9	30.3	224.6	-9.1	
72.1	40.1	136.1	8.2	
118.9	37.7	13.1	20.5	
195.1	25.4	-31.2	8.2	
155.8	27.8	-1.7	-6.6	
128.7	42.6	-11.5	5.7	
72.1	45.1	-1.7	0.8	
-38.6	37.7	-4.1	-26.3	
-109.9	30.3	45.1	22.9	
-122.2	30.3	84.4	42.6	
0.8	25.4	0.8	15.5	
91.8	35.2	13.1	-28.7	
10.6	30.3	20.5	-38.6	
-105.0	30.3	-1.7	-11.5	
-210.8	30.3	-16.4	8.2	
-154.2	25.4	-4.1	35.2	
22.9	32.8	3.2	35.2	
276.3	37.7	-26.3	59.8	
497.7	37.7	-14.0	47.5	
411.6	35.2	62.3	42.6	
286.1	25.4	84.4	52.4	
25.4	27.8	35.2	84.4	
-68.1	25.4	-36.1	72.1	
-63.2	25.4	-80.4	72.1	
72.1	35.2	-23.8	-38.6	
212.3	25.4	13.1	-127.1	
96.7	25.4	10.6	-109.9	
77.0	25.4	-41.0	-50.9	
116.4	40.1	-139.4	-9.1	
244.3	32.8	-314.1	-4.1	
